g_167,buzzvideo,2021-12-05 17:16:40,素敵な夫婦だと思います
g_168,buzzvideo,2021-11-08 18:49:23,楽しい
g_169,buzzvideo,2021-12-14 00:21:46,いいうた
g_170,buzzvideo,2021-11-18 16:18:27,見るビデオはいつもおもしろいそして楽しい飽きがこない
g_171,buzzvideo,2021-10-28 18:28:49,ただ、古い記事はやめてね、
g_172,buzzvideo,2021-11-07 10:58:30,少し考えろよ
g_173,buzzvideo,2021-10-31 02:40:41,ーーーーー久しぶりにこのアプリを入れて動画を見ていたら、一部の広告が大音量でかなり不快に
g_174,buzzvideo,2021-10-27 09:16:55,ネットワークエラーの表示が出て何もできない
g_175,buzzvideo,2021-11-15 20:55:37,真面目なニュースから笑えるママ友の話とか満載で飽きない
g_176,buzzvideo,2021-11-20 08:38:36,1番面白いアプリですよね
g_177,buzzvideo,2021-11-13 17:57:17,こんな人がいるなんて世の中に
g_178,buzzvideo,2021-10-29 15:48:06,暇なじぃじなので、社会勉強さてます
g_179,buzzvideo,2021-12-11 09:08:09,華麗なる玉手箱
g_180,buzzvideo,2021-11-20 18:12:28,ありがとう
g_181,buzzvideo,2021-10-30 01:07:17,いつも、見ています
g_182,buzzvideo,2021-11-06 23:35:37,何とかして下さい
g_183,buzzvideo,2021-12-11 14:23:25,いい方法ありますか
g_184,buzzvideo,2021-11-27 06:48:37,すこい
g_185,buzzvideo,2021-11-15 23:43:55,時間もいい感じです
g_186,buzzvideo,2021-12-05 21:35:59,失礼します
g_187,buzzvideo,2021-12-12 20:15:32,ホントに面白い動画が無い
g_188,buzzvideo,2021-10-25 13:54:27,2021年10月追記
g_189,buzzvideo,2021-11-15 13:55:32,誰かが適当に選んでくれている、くらいに流し見るには良い
g_190,buzzvideo,2021-11-09 13:43:26,生き方も考え方も、本当にその道を極めた方
g_191,buzzvideo,2021-11-06 23:35:37,続けて見ようと思い動画を見ているんですが、停まってしまい次の動画に再生されません
g_192,buzzvideo,2021-12-04 07:18:36,tiktokと同じく識別番号から情報取ってるならgoogle規約違反してる事になる
g_193,buzzvideo,2021-11-21 23:52:45,とっても楽しいです
g_194,buzzvideo,2021-12-12 14:05:13,星5個以上の価値あり
g_195,buzzvideo,2021-11-04 22:08:00,とにかく、面白いです
g_196,buzzvideo,2021-11-24 11:29:40,他の動画アプリと比較すると大分マシンパワーを必要としてるみたいでバッテリーやcpu温度が凄く上がります
g_197,buzzvideo,2021-10-28 19:19:02,文句が有るのならばあんたが対応しな
g_198,buzzvideo,2021-10-25 13:54:27,仕様変更かな
g_199,buzzvideo,2021-12-04 07:18:36,zipというのはサムスンが作ったファイルで使用してるスマホはarrowsだから見てすぐ気づいた
g_200,buzzvideo,2021-11-12 20:14:48,日本メディアは都合のいいバカメデアばかり、真実報道ができないのです
g_201,buzzvideo,2021-10-30 17:02:10,面白くて楽しく勉強になる
g_202,buzzvideo,2021-10-23 21:31:22,良いね笑
g_203,buzzvideo,2021-12-05 00:05:09,これからも宜しくおねがいします
g_204,buzzvideo,2021-10-26 01:45:06,たまに見る事が有る
g_205,buzzvideo,2021-10-30 00:12:37,タイトルの内容分位は見せて欲しいです
g_206,buzzvideo,2021-11-21 15:19:11,面白いビデオがあって、楽しみです
g_207,buzzvideo,2021-11-19 09:18:07,出会いを求める高齢者に取って、励みになるね
g_208,buzzvideo,2021-11-20 15:29:45,とても面白いです
g_209,buzzvideo,2021-11-01 00:12:51,興味深い動画が見られるのでいいですね
g_210,buzzvideo,2021-12-06 05:50:52,ただ最近、韓国関連が多過ぎます
g_211,buzzvideo,2021-12-08 02:41:12,コメントにイイねが返って来た時嬉しい
g_212,buzzvideo,2021-12-04 07:18:36,気にしない人なら別に構わないがストレージの容量パンパンになっても知らんぞ
g_213,buzzvideo,2021-11-14 22:51:13,あ~、今の人が羨ましいわ
g_214,buzzvideo,2021-11-24 11:49:55,映画関連のビデオ増やしてほしい
g_215,buzzvideo,2021-11-19 00:52:08,利用説明をもっと詳しく願います
g_216,buzzvideo,2021-11-11 12:52:33,良い
g_217,buzzvideo,2021-11-16 21:39:38,これからも色々楽しみにしてます
g_218,buzzvideo,2021-11-01 20:27:41,見やすい
g_219,buzzvideo,2021-10-22 15:16:33,まあまあ、だね
g_220,buzzvideo,2021-11-04 09:22:05,いつも、楽しく見ています
g_221,buzzvideo,2021-12-05 21:35:59,ずっとまえ、間違えて、画像の投稿はしないと良いと、レヴューでこたえてしまった気がします
g_222,buzzvideo,2021-12-15 19:25:30,バズビデオを見て、感動をありがとう
g_223,buzzvideo,2021-10-28 18:28:49,いつも見させていただいています
g_224,buzzvideo,2021-11-01 21:04:39,面白いとおもいますが、全てを見れないものが多くて途中で映像がカットされ、意味不明な物が多過ぎだとおもいます
g_225,buzzvideo,2021-12-10 19:43:16,バスビデオでアプリに炊き込みしてからます
g_226,buzzvideo,2021-12-01 07:15:52,面白い
g_227,buzzvideo,2021-11-17 02:19:35,"️こんなバカオもっと他所で、修行してコーイッゲンコツダーツきっと何やっても、どんくさいヨソヤツではなかったが,新品の、舶来の下着を、ビリッと音がしても、同じ所を引っ張る下着は、皆同じだと"
g_228,buzzvideo,2021-11-21 23:52:45,とっても、面白いです
g_229,buzzvideo,2021-11-22 20:35:23,ライブはライブでタブがあるのにおすすめに出てくるのは不快
g_230,buzzvideo,2021-12-10 18:29:44,制限がかからないのか本音を聴けてる場面がいいですね
g_231,buzzvideo,2021-12-06 13:35:42,コマーシャルが多過ぎる気がするなぁ
g_232,buzzvideo,2021-11-04 07:44:15,見る側の転載を言う人が居なければ最高転載を通報する人が居るから投稿者が居なくなる
g_233,buzzvideo,2021-10-22 12:24:29,よくいろいろなネタ満載で感心しますよ
g_234,buzzvideo,2021-10-25 19:58:38,めちゃくちゃ楽しいデス
g_235,buzzvideo,2021-11-15 19:25:48,これがバズビデオです
g_236,buzzvideo,2021-10-24 23:44:07,動物の悲しい最後や、酷い映像はなるべくやめて欲しいです
g_237,buzzvideo,2021-12-05 14:11:28,ガッツリしました
g_238,buzzvideo,2021-11-15 14:58:13,色々な情報が見られて楽しいです
g_239,buzzvideo,2021-10-30 17:19:00,いいね️
g_240,buzzvideo,2021-12-08 13:14:51,は
g_241,buzzvideo,2021-12-11 21:15:48,ピロキは出てくる時から引っ込む時までとにかくすべてがおもしろい
g_242,buzzvideo,2021-12-05 14:11:28,テレビ放送が見られるとのことでインストールしましたが、見られません
g_244,buzzvideo,2021-12-13 15:55:49,楽しんでいます
g_245,buzzvideo,2021-10-25 23:02:02,よく世話になってます
g_246,buzzvideo,2021-10-28 19:19:02,へ通報して下さいとの返答
g_247,buzzvideo,2021-10-28 19:19:02,20211028追記対応しきれないのか、管理者からは発見したら著作権
g_248,buzzvideo,2021-11-14 19:11:12,理解力、など優秀ですね
g_249,buzzvideo,2021-10-29 12:44:17,つまらない
g_250,buzzvideo,2021-11-06 18:58:58,投稿のタイトルがあまりにも酷いフェイク内容が多すぎて見るに絶えないどんな管理してるのか
g_251,buzzvideo,2021-10-29 19:47:09,難点は楽天などで買った、検索した商品広告が永遠に入ってくるのでしつこいし、買った商品をさんざん広告されても不快なだけで意味ないと思います
g_252,buzzvideo,2021-11-01 22:24:18,分かりやすいです
g_253,buzzvideo,2021-12-07 23:15:15,暇潰しには
g_254,buzzvideo,2021-10-23 10:12:15,宣伝が多すぎる
g_255,buzzvideo,2021-10-30 00:12:37,真面目なコメントはとても良いです
g_256,buzzvideo,2021-12-06 14:45:00,オモロイですわ
g_257,buzzvideo,2021-10-30 21:59:12,このバイトダンス釣りタイトルやガセネタ動画とか理解してんのかよ
g_258,buzzvideo,2021-10-21 10:34:39,勉強になる
g_259,buzzvideo,2021-10-29 10:25:47,ただそれらの点に目をつむれば★3
g_260,buzzvideo,2021-12-06 17:21:53,寝る前にはかかさず見てます
g_261,buzzvideo,2021-11-15 06:41:31,早く無くなれ
g_262,buzzvideo,2021-10-31 08:54:04,新幹線開業で大阪東京から長距離列車が無くなり青森駅の役目が終わりました
g_263,buzzvideo,2021-11-01 17:07:43,使ってません
g_264,buzzvideo,2021-11-15 18:09:15,いつも拝見しています、これからも知らない事を教えてください、かずやん
g_265,buzzvideo,2021-12-09 11:42:06,ヘェイクらしさが、たまらない
g_266,buzzvideo,2021-11-07 15:37:45,良いね
g_267,buzzvideo,2021-12-14 15:16:33,ばず29さいって人が投稿してる動画すべて虚偽動画なのでアカウント削除と動画削除して欲しい
g_268,buzzvideo,2021-12-12 20:15:32,じゃまた書くね
g_269,buzzvideo,2021-11-20 22:15:24,よく見てます
g_270,buzzvideo,2021-11-11 00:38:39,がんばれー
g_271,buzzvideo,2021-10-31 09:12:41,盛りだくさんの記事に満足しています
g_272,buzzvideo,2021-11-27 23:14:03,よく解らない
g_273,buzzvideo,2021-12-11 18:28:45,目立ちたがりのブスの動画なんぞ見たかねぇっての
g_274,buzzvideo,2021-10-24 23:44:07,最終的に幸せになるのでしたら良いです
g_275,buzzvideo,2021-12-06 19:01:12,コメントも入れられるし面白いです
g_276,buzzvideo,2021-11-23 13:39:25,短い時間で見る時などの為に動画の長さでも検索出来ると助かる
g_277,buzzvideo,2021-11-17 02:19:35,"️母ちゃんの,デカパンみたいに下げればよいのとは違うって怒買った時の、プライスが頭をよぎる日々暫く、悔しい思いをしたなムッこっそり、本屋で、立ち読みでもしなよ"
g_278,buzzvideo,2021-11-22 04:12:59,役にたつています
g_279,buzzvideo,2021-12-14 08:02:43,運命の渦を見てたななんと涙が沢山出てこんな事あるんだって思いながら見てました親も可哀想ですが子供達もそれから彼氏彼女の関係もびっくりですでも最後は円満になって嬉しいです
g_280,buzzvideo,2021-10-22 16:58:08,余りに目新しアブリが多く入り、バツテリが持たない、
g_281,buzzvideo,2021-11-17 11:01:30,楽しかった
g_282,buzzvideo,2021-11-09 05:17:31,本当なのかは確認できないけど、良い勉強になります
g_283,buzzvideo,2021-12-06 10:57:55,日本は、遠う目からいつも、どうして、いつもイスラエルとパレスチナが扮装をしているんだろうと、そして同じイスラム教なのにと私は疑問に思ってきました人間だから、自分達の子供が辛い思いをしていると思うと、人の知恵は計り知れないからどこかで妥協点を見いだし、知恵を持って解決することを祈ってます
g_284,buzzvideo,2021-11-22 20:35:23,しかも何度消しても興味がないこれでもか
g_285,buzzvideo,2021-11-16 21:39:38,片寄らないいろんなビデオがありあきません
g_286,buzzvideo,2021-11-03 22:59:57,見始めたばかりで見慣れないせいもあるのでしょうが、とにかく見にくい
g_287,buzzvideo,2021-10-27 22:17:54,リアルな、映像がみえますね
g_288,buzzvideo,2021-11-06 22:40:13,これを楽しみにしって居ましたよ
g_289,buzzvideo,2021-10-21 21:30:44,動作が重いです、それだけどうにかしてください
g_290,buzzvideo,2021-10-28 15:09:47,夢に向かって立ち向かう姿勢にかをどうする
g_291,buzzvideo,2021-10-31 02:40:41,また大音量から始まる新しい広告に嫌がらせと判断しました
g_292,buzzvideo,2021-10-29 10:25:47,人を傷付ける悪趣味な内容、タイトルと内容が一致してない等投稿者のチェックは必要だと思う
g_293,buzzvideo,2021-11-18 16:02:15,もっと知りたいです
g_294,buzzvideo,2021-12-13 01:45:15,言い記事があって楽しんでいます
g_295,buzzvideo,2021-12-07 17:09:49,楽しんでいる嬉しい
g_296,buzzvideo,2021-10-30 18:27:05,事実にもとずいた事なのか妄想なのか曖昧な部分が多く感じる
g_297,buzzvideo,2021-11-22 20:35:23,って位に増える
g_298,buzzvideo,2021-10-22 11:25:51,まずまずかな
g_299,buzzvideo,2021-11-21 11:41:05,色んな映像や情報満載ですよ
g_300,buzzvideo,2021-10-30 21:59:12,通報しても対応しないしほんと腐ってる
g_301,buzzvideo,2021-10-25 14:34:21,昭和は、最高
g_302,buzzvideo,2021-12-04 07:18:36,元々res
g_303,buzzvideo,2021-11-17 19:07:41,面白い
g_304,buzzvideo,2021-10-31 10:07:49,お気に入り
g_305,buzzvideo,2021-12-12 20:15:32,見出しのタイトルだけ面白そうだけど見るとガッカリ
g_306,buzzvideo,2021-10-28 06:45:06,明らかに釣りタイトルなのに報告しても対応しない
g_307,buzzvideo,2021-11-26 08:56:12,とても参考になり、大好きです
g_308,buzzvideo,2021-10-24 11:12:39,健康に関することなどがよいまだいろんな話を聴きたいです
g_309,buzzvideo,2021-12-10 19:47:31,対応悪過ぎない
g_310,buzzvideo,2021-10-25 13:54:27,時間つぶしに最適ただ、過去の自分のコメントを一覧で見返す事が出来ないみたい
g_311,buzzvideo,2021-11-03 10:05:04,タイトルだけは面白そうでも、内容が下らない動画ばかり
g_312,buzzvideo,2021-12-04 07:18:36,気をつけた方がいい
g_313,buzzvideo,2021-11-22 04:12:59,何時も楽しく見ています
g_314,buzzvideo,2021-10-30 00:12:37,このアプリが、より発展する事を楽しくお待ちしています
g_315,buzzvideo,2021-11-13 17:57:17,人間って素晴らしいなと思います
g_316,buzzvideo,2021-11-14 06:48:24,懐かしいやつとかサイコー
g_317,buzzvideo,2021-11-15 17:14:43,トラブル対応が良くない
g_318,buzzvideo,2021-12-08 08:14:07,いい感じです
g_319,buzzvideo,2021-11-25 19:42:06,分からないので
g_320,buzzvideo,2021-11-03 08:22:37,️素晴らしい
g_321,buzzvideo,2021-11-01 22:55:21,コンテンツがよいです
g_322,buzzvideo,2021-11-25 14:11:39,見たくないからブロックしたチャンネルをおすすめとして通知してくるのはさすがにいやがらせとしか思えない
