g_3797,paypay,2023-10-22 19:10:58,何て言うか写真を使った方法は全く役に立たず,写真を使った方法は全く役に立たず,47
g_3798,paypay,2023-10-01 23:02:00,請求書支払いのバーコードの読み取りがとても遅くなった,請求書支払いのバーコードの読み取りがとても遅くなった,48
g_3801,paypay,2023-10-12 00:45:08,9月からの改悪で、とにかく使い勝手が悪くなって明らかに利用回数が減った,使い勝手が悪くなって明らかに利用回数が減った,50
g_3802,paypay,2023-10-06 23:52:03,手動で写真撮影する方式に変えたほうがいいと思う,手動で写真撮影する方式に変えたほうがいい,51
g_3803,paypay,2023-11-12 18:09:26,自動車税を払えるということでコンビニでチャージして支払おうとしたところ、本人確認を要求されました,本人確認を要求されました,52
g_3909,paypay,2023-11-05 08:31:41,しつこくしつこく本人確認しろと言って来る,本人確認しろと言って来る,52
g_4115,paypay,2023-11-28 18:17:52,下記のページの注意を確認したうえ、再度本人確認してください,本人確認してください,52
g_4178,paypay,2023-12-14 21:49:29,事ある毎に本人確認求めてくる,本人確認求めてくる,52
g_4358,paypay,2023-11-05 08:31:41,本人確認本人確認としつこくいってくる,本人確認本人確認としつこくいってくる,52
g_3804,paypay,2023-10-26 09:57:04,26paypay残高で絞り込んでもポイントの付与額は付与表示されてないですけど,ポイントの付与額は付与表示されてない,53
g_4001,paypay,2023-10-25 19:15:00,使い易いけど、この1週間ぐらいポイントが付与されない,ポイントが付与されない,53
g_5066,paypay,2023-10-25 12:25:01,アップデート後ポイント運用が表示されない,ポイント運用が表示されない,53
g_5273,paypay,2023-10-18 17:03:13,ポイント運用にユーザーを持っていきたいのでしょうが、ポイント運用する気がない自分にとっては邪魔で仕方ありません,ポイント運用する気がない,53
g_3805,paypay,2023-10-18 16:10:10,ある日突然の使えなくなってカード入れ替えて色々調べたらpaypayカード以外あと1年しか使えない,使えなくなってカード入れ替えて色々調べたらpaypayカード以外あと1年しか使えない,54
g_3806,paypay,2023-12-20 09:41:38,そしてすぐに期限がきてなくなってしまい、毎日こつこつと貯めても使えることができません,すぐに期限がきてなくなってしまい,55
g_3807,paypay,2023-10-24 13:06:12,私のような歳寄りには設定が難しいですね,私のような歳寄りには設定が難しい,56
g_3811,paypay,2023-10-01 12:31:53,-ポイント履歴がなくてポイントのプラスマイナスがわからない,ポイント履歴がなくてポイントのプラスマイナスがわからない,58
g_3812,paypay,2023-10-24 15:47:38,残高が分離されてしまったのでとても不便です,残高が分離されてしまったのでとても不便,59
g_3814,paypay,2023-10-15 13:49:11,クーポンの通知が遅い買い物終わってから通知されてもね,クーポンの通知が遅い買い物終わってから通知されてもね,61
g_3815,paypay,2023-10-20 11:21:31,ボーナスの付与が遅いからテンポ良くは使えない,ボーナスの付与が遅い,62
g_3816,paypay,2023-11-18 18:08:35,付与済みポイントのみの表示絞り込みもできない,付与済みポイントのみの表示絞り込みもできない,63
g_3819,paypay,2023-11-16 03:29:41,銀行口座で100円からチャージできたときは割と重宝していたが、1000円からのチャージだと、お店で1000円以下の利用でも当然最低でも1000円チャージしなければならない,1000円からのチャージだと、お店で1000円以下の利用でも当然最低でも1000円チャージしなければならない,65
g_3822,paypay,2023-10-06 09:44:56,5%は低すぎると思います,5%は低すぎる,67
g_3826,paypay,2023-12-12 16:07:25,パスポートとか障害手帳しか持ってない人もいると思うが、特に障害のある人で上記の確認書類を持ってない人が使えないということはバリアフリーの観点から見て不親切だと思う,上記の確認書類を持ってない人が使えない,68
g_3827,paypay,2023-11-23 19:00:24,お部屋の清掃、ベッドメイキングなどは行き届いていました明日の結婚式場への翌朝6時45分の予約は取れず、7時45分のタクシーの予約を取るのにもフロントの女性が手間取っておられ、前日の確認の電話にに出られた男性が言われていたのと食い違っていて、受付の時に予約すれば大丈夫との事だったのですが、、、受付のフロントの女性によると、アプリの方がタクシーの予約が取れやすいとの事でした予約が取れなかったら、式をあげる新郎新婦は30分歩いて行かなければならないそうです、、、はてさて、どうなる事やら,予約が取れなかったら、式をあげる新郎新婦は30分歩いて行かなければならない,69
g_3833,paypay,2023-11-14 12:43:17,勝手に手動になってもっと認識率悪くなる,勝手に手動になってもっと認識率悪くなる,72
g_3839,paypay,2023-10-28 12:14:41,以前のようにリアルタイムで確認出来るようにしていただきたいです,リアルタイムで確認出来るようにしていただきたい,73
g_3840,paypay,2023-10-20 01:03:03,本人確認しよ〜としても撮影から先に進めない,撮影から先に進めない,74
g_3844,paypay,2023-11-04 16:05:14,アプリ起動時に残高の自動更新機能は付けるべき,アプリ起動時に残高の自動更新機能は付けるべき,75
g_3845,paypay,2023-10-04 00:19:50,paypayカードとは全く違う,paypayカードとは全く違う,76
g_3850,paypay,2023-11-03 17:44:43,タップしてないのに勝手にペイペイ画面が出てくる不具合を改善してほしい,タップしてないのに勝手にペイペイ画面が出てくる,78
g_3856,paypay,2023-10-23 12:54:21,残高表示も5000円から突然0円表示になっていたりとおかしくなっている,残高表示も5000円から突然0円表示になっていたり,79
g_3858,paypay,2023-11-14 12:43:17,厚みがわかるのに確認できないと出る,厚みがわかるのに確認できないと出る,80
g_3863,paypay,2023-10-31 09:06:08,元に戻して欲しい,元に戻して欲しい,84
g_3913,paypay,2023-12-03 23:21:38,前のに戻して欲しい,前のに戻して欲しい,84
g_3969,paypay,2023-11-20 21:30:06,戻してください,戻してください,84
g_4076,paypay,2023-10-21 23:14:21,以前の表示に戻していただきたいです,以前の表示に戻していただきたい,84
g_4125,paypay,2023-11-06 14:29:38,以前のように実際にポイント付与された日に表示されるように戻してほしい,実際にポイント付与された日に表示されるように戻してほしい,84
g_4334,paypay,2023-12-18 16:39:02,"“わたしたちは常にアプリの改善をして""と言うのであれば以前の仕様に戻してほしい",以前の仕様に戻してほしい,84
g_4357,paypay,2023-10-19 05:32:18,アップデート前に戻してほしい,アップデート前に戻してほしい,84
g_4430,paypay,2023-10-14 22:50:00,戻して欲しい,戻して欲しい,84
g_4706,paypay,2023-11-21 14:42:54,以前の表示に戻して欲しいです,以前の表示に戻して欲しい,84
g_4801,paypay,2023-10-17 17:43:22,元に戻して下さい,元に戻して下さい,84
g_3865,paypay,2023-11-27 21:07:45,クーポンや還元率アップの回数をもっと増やして欲しい,クーポンや還元率アップの回数をもっと増やして欲しい,85
g_3866,paypay,2023-11-17 21:24:40,本人確認のまばたきチェックの精度が低いコツを教えてくれないからいつまでも出来ない,本人確認のまばたきチェックの精度が低い,86
g_3873,paypay,2023-10-16 05:15:15,1台はポイント貯めるだけでチャージしなかったらポイントが104ポイント有るのにpaypay残高は0円と表示されている,チャージしなかったらポイントが104ポイント有るのにpaypay残高は0円と表示されている,87
g_3874,paypay,2023-10-15 17:27:48,ポイント付与予定カレンダーを表示するのにも1タップ増えたのがめんどくさい,ポイント付与予定カレンダーを表示するのにも1タップ増えたのがめんどくさい,88
g_3875,paypay,2023-11-25 13:30:19,本人確認の証明写真撮影で、頻繁に落ちる,本人確認の証明写真撮影で、頻繁に落ちる,89
g_3876,paypay,2023-10-16 20:01:59,使用しないアイコンばかりで面倒です,使用しないアイコンばかりで面倒,90
g_3877,paypay,2023-12-08 19:14:57,おみくじの音をなくしてほしいです,おみくじの音をなくしてほしい,91
g_3888,paypay,2023-10-14 21:17:24,実現できるなら正直早くラインペイと共通化して利便性上げてほしいです,早くラインペイと共通化して利便性上げてほしい,97
g_3889,paypay,2023-10-21 18:43:03,自分のミスと分かっていてもなかなか解決しない,自分のミスと分かっていてもなかなか解決しない,98
g_3891,paypay,2023-10-14 09:22:04,アプデで使いにくくなった,アプデで使いにくくなった,99
g_3894,paypay,2023-11-19 07:54:22,前回の改編から利用可能金額が判りにくいチャージ額とポイントを分けて表示する必要があるなら仕方無いが、トータルの利用可能額はわかりやすく表示してほしい,トータルの利用可能額はわかりやすく表示してほしい,101
g_3895,paypay,2023-10-23 19:06:08,引き出したはずのポイントがどこかに消えた,引き出したはずのポイントがどこかに消えた,102
g_3896,paypay,2023-11-24 16:45:35,本人確認してるのにマイナンバーカードと本人が一致しませんって出るんですがー,マイナンバーカードと本人が一致しませんって出る,103
g_3899,paypay,2023-12-11 19:06:04,ソフトバンクグループはいい加減な会社である,ソフトバンクグループはいい加減な会社である,104
g_4773,paypay,2023-11-21 21:19:57,ソフトバンクグループはいい加減な会社である,ソフトバンクグループはいい加減な会社である,104
g_3900,paypay,2023-12-10 20:39:50,ヘルプに電話したらアカウントの再発行や削除ができないのでお客様で削除して下さいと融通が効かない,アカウントの再発行や削除ができない,105
g_3903,paypay,2023-10-24 19:15:26,再ログインしようとしたらロックされてできない,再ログインしようとしたらロックされてできない,106
g_3904,paypay,2023-10-17 22:53:53,ログインできない,ログインできない,107
g_4998,paypay,2023-11-14 18:40:56,再起動出来ない,再起動出来ない,107
g_5161,paypay,2023-10-14 12:45:46,ログインができない,ログインができない,107
g_3906,paypay,2023-10-16 09:43:56,ただ使える店が少ないけどアートタウンは最悪pointが付かないロピアで使えるようにしてほしいですね,使える店が少ないけどアートタウンは最悪pointが付かないロピアで使えるようにしてほしい,108
g_3910,paypay,2023-10-28 17:53:58,アドレスも登録していないのに、メールが届く,アドレスも登録していないのに、メールが届く,110
g_3914,paypay,2023-10-10 16:30:19,やっぱりスマホは古いですね今度はaiphoneにしたいです、あ~でも後21回払わないといけません、辛い~です,aiphoneにしたい,112
g_3917,paypay,2023-11-18 11:48:28,ポイント運用にポイントを使うようにしていますが、通常の支払いとポイント運用の支払いが連動しているのでポイント運用時に支払い設定した後、戻すの忘れててコンビニ等でそのまま支払いしてしまう,戻すの忘れててコンビニ等でそのまま支払いしてしまう,114
g_3918,paypay,2023-10-12 23:51:56,以前は買い物できてたのにスパイデータ倍増させてるのか重くて買い物できなかった,スパイデータ倍増させてるのか重くて買い物できなかった,115
g_3919,paypay,2023-11-04 20:13:20,設定もしていないのにカード払いが優先になっていた無断で設定をするな,設定もしていないのにカード払いが優先になっていた,116
g_3920,paypay,2023-12-12 19:41:21,ポイント運用がだいぶ前から見れなくなって引き出しも出来ない,ポイント運用がだいぶ前から見れなくなって引き出しも出来ない,117
g_3922,paypay,2023-10-14 09:22:04,ホント紛らわしく実用に沿わないので、戻してもらうか、総額も併記して欲しい,戻してもらうか、総額も併記して欲しい,118
g_3923,paypay,2023-12-06 03:36:15,アプリを更新してくださいと出てアプリを更新させたらポイントが減っているのですが,アプリを更新してくださいと出てアプリを更新させたらポイントが減っている,119
g_3998,paypay,2023-12-06 03:36:15,某ポイントも何ヵ月に1度ログイン出来なくなるのですがそれより使い易くて使ってたのですが今回アプリ更新させて使えるポイント数が減ったのはさすがに笑うしかないのかな,アプリ更新させて使えるポイント数が減った,119
g_3933,paypay,2023-10-05 14:45:32,ペイペイ残高がやけに多いと思ったらオートチャージが勝手にオンになっていて勝手にチャージされていた,ペイペイ残高がやけに多いと思ったらオートチャージが勝手にオンになっていて勝手にチャージされていた,120
g_3934,paypay,2023-12-19 14:02:32,paypayごとなくなってくれないかな,paypayごとなくなってくれないかな,121
g_3935,paypay,2023-10-28 06:55:44,ファミレスのジョイフル全店舗でもペイペイを使えるようにしてほしいです,ファミレスのジョイフル全店舗でもペイペイを使えるようにしてほしい,122
g_5323,paypay,2023-10-28 06:55:44,ファミレスのジョイフル全店舗でもペイペイを使えるようにしてほしいです,ファミレスのジョイフル全店舗でもペイペイを使えるようにしてほしい,122
g_3948,paypay,2023-11-30 14:09:14,ソフバン経済圏の旨味も少なくなってきた今大概にしないとネット接続、スマホ、電気、決済サービス、銀行全て他社に乗り換えるぞ,ソフバン経済圏の旨味も少なくなってきた,125
g_3949,paypay,2023-10-09 11:30:35,クーポンも取得出来ないし、読み込み中になるとpaypayのホーム画面に戻れなくなる,読み込み中になるとpaypayのホーム画面に戻れなくなる,126
g_3951,paypay,2023-11-27 11:25:08,電話番号の変更がめちゃくちゃ面倒な上に変更出来ない、変更出来ないと解約も出来ない、最低な会社、二度と使うことは無い,電話番号の変更がめちゃくちゃ面倒な上に変更出来ない、変更出来ないと解約も出来ない,127
g_3952,paypay,2023-10-23 12:54:21,arigatobank側に問い合わせたらこちらには問題無いとpaypay側に問題があると回答されました,arigatobank側に問い合わせたらこちらには問題無いとpaypay側に問題がある,128
g_3953,paypay,2023-11-19 19:46:12,まず機能一覧の中に問い合わせが無い,機能一覧の中に問い合わせが無い,129
g_3954,paypay,2023-12-07 19:21:43,クーポン持っていれば反映されていたのに反映されなくなりました,クーポン持っていれば反映されていたのに反映されなくなりました,130
g_3956,paypay,2023-10-09 11:30:35,先月からクーポンやポイント等のページが開かないタップしてもページを読み込み中のまま画面が切り替わらない,クーポンやポイント等のページが開かないタップしてもページを読み込み中のまま画面が切り替わらない,132
g_3958,paypay,2023-10-10 17:32:21,'23/10/10今、ドトールで支払う段階でアプリを開いたらホーム画面にならず、上の5周年のや通知やら他のが開いて、何度か強めに小突いてやっとホーム画面になりました,アプリを開いたらホーム画面にならず,133
g_3961,paypay,2023-12-14 17:08:14,ポイントも貯まるから買い物paypayでしかしてないww,ポイントも貯まるから買い物paypayでしかしてない,135
g_3821,paypay,2023-10-14 00:29:45,アプリ開いた時に残高が分かるように戻して欲しい,アプリ開いた時に残高が分かるように戻して欲しい,136
g_3960,paypay,2023-11-18 18:08:35,一見して把握できた以前の残高履歴に戻してほしい,一見して把握できた以前の残高履歴に戻してほしい,136
g_3962,paypay,2023-11-25 17:25:44,残高履歴に戻して頂きたいです,残高履歴に戻して頂きたい,136
g_4601,paypay,2023-11-28 23:22:12,以前まであった残高履歴を復活させてほしいです,残高履歴を復活させてほしい,136
g_5013,paypay,2023-11-11 09:26:03,残高表示を元に戻してください,残高表示を元に戻してください,136
g_3963,paypay,2023-10-07 11:08:45,取引履歴でペイペイポイント付与が表示されなくなった通知画面でも表示されなくなったアップロードしてからです最悪、更新するんじゃなかった,取引履歴でペイペイポイント付与が表示されなくなった通知画面でも表示されなくなった,137
g_3976,paypay,2023-11-25 11:16:20,残高確認がなんで1ヶ月も前のしか見られないのか,残高確認がなんで1ヶ月も前のしか見られないのか,144
g_3983,paypay,2023-10-22 03:10:51,ペイペイポイントが支払いで使用に゙なっていたのに急に貯めるに゙なり支払いに゙出来ない,ペイペイポイントが支払いで使用に[UNK]急に貯めるに[UNK]支払いに[UNK]出来ない,145
g_3984,paypay,2023-10-14 21:17:24,でも、都度ログインする度にsms認証要求されるのでそこで手間取ります,ログインする度にsms認証要求される,146
g_3985,paypay,2023-11-13 23:13:08,再起動しても直らない,再起動しても直らない,147
g_3987,paypay,2023-11-01 01:31:56,せめてポイント加算予定は外して使用履歴とポイント加算だけ表示できるようにもして欲しい,ポイント加算予定は外して使用履歴とポイント加算だけ表示できるようにもして欲しい,148
g_3990,paypay,2023-11-04 21:16:30,本人確認何回やっても書類が読み取れてないだのなんだのいちゃもんつけて通らない,本人確認何回やっても書類が読み取れてない,149
g_4847,paypay,2023-10-06 23:52:03,本人確認資料をどうやっても認識しない,本人確認資料をどうやっても認識しない,149
g_3993,paypay,2023-10-17 08:23:23,それから更新されなくなりyahoojapanのデータと異なる,更新されなくなりyahoojapanのデータと異なる,150
g_3997,paypay,2023-11-01 06:10:10,ポイントを獲得しましたとなってポイントが付与されましたと出るのですが、paypayのポイントが反映されず増えません,paypayのポイントが反映されず増えません,152
g_4002,paypay,2023-11-21 05:27:42,アプリのスバトクで獲得したポイントがまったく反映されなくなりました,アプリのスバトクで獲得したポイントがまったく反映されなくなりました,155
g_4004,paypay,2023-11-16 18:58:51,あとギフトカードからチャージした金額行方不明,ギフトカードからチャージした金額行方不明,156
g_4008,paypay,2023-10-14 11:14:39,バグなら修正してください,バグなら修正してください,158
g_4012,paypay,2023-11-09 12:44:14,写真撮影にかなり無理があります,写真撮影にかなり無理があります,160
g_4013,paypay,2023-10-12 16:58:55,でも、次の段階で“まばたき”撮影です,まばたき”撮影,161
g_4019,paypay,2023-11-13 21:20:40,パスワードを短時間に複数回も間違える事も無いのにそう表示されます,パスワードを短時間に複数回も間違える事も無いのにそう表示されます,164
g_4020,paypay,2023-12-01 03:07:25,調べ直しても今のエリアよりも大きい範囲に戻されてしまい、調べる気が削がれます,調べ直しても今のエリアよりも大きい範囲に戻されてしまい,165
g_4021,paypay,2023-10-21 15:25:47,手数料のお知らせも何度もチャージしたあとで今更のように来た,手数料のお知らせも何度もチャージしたあとで今更のように来た,166
g_4023,paypay,2023-11-01 01:31:56,ポイントの加算も分かりづらく本当に家計簿泣かせです,ポイントの加算も分かりづらく,167
g_4026,paypay,2023-10-04 20:30:29,表示残高が前のままの時があって困る,表示残高が前のままの時があって,168
g_4028,paypay,2023-10-18 15:24:14,こちらのミスではあるのですが、paypayカードを所持していると誤タップなどで簡単にマネー支払いから旧あと払いを選びがちになってしまうのが使っていて心臓に悪いです,paypayカードを所持していると誤タップなどで簡単にマネー支払いから旧あと払いを選びがちになってしまう,169
g_4029,paypay,2023-10-24 13:43:59,貯めてもう少しで貯まるのに画面が出て来ない,貯めてもう少しで貯まるのに画面が出て来ない,170
g_4030,paypay,2023-10-15 20:24:35,税金払うつもりで入金、支払いできず数万円塩漬け半年経つがまだ半分も残っております,税金払うつもりで入金、支払いできず,171
g_4031,paypay,2023-11-11 09:12:21,d払いみたいに、ポイントをスマホの料金支払いに使えないから、前ほど魅力が無くなりました,ポイントをスマホの料金支払いに使えない,172
g_4032,paypay,2023-11-17 07:22:27,タブレット端末での入力が難しく困っています,タブレット端末での入力が難しく,173
g_4034,paypay,2023-12-01 03:07:25,還元キャンペーンの対象店舗の検索しにくいです,還元キャンペーンの対象店舗の検索しにくい,174
g_4035,paypay,2023-12-11 19:39:44,クーポンもありがたいが、事前にクーポン取得しておかないと適用されないという不便さ,事前にクーポン取得しておかないと適用されない,175
g_4037,paypay,2023-10-20 10:40:26,機能が安全,機能が安全,176
g_4038,paypay,2023-12-06 16:59:58,wi-fi接続してて読み込まなかったらwi-fi切って使ってます,wi-fi接続してて読み込まなかったらwi-fi切って使ってます,177
