id,app_name,datetime,context,prediction
t_4577320,ファミペイ,2021-10-28T09:14:29.000Z,ファミペイ受け取り、画面みせて商品受け取りするやつなのにバーコードないと無理です言われて,バーコードないと無理
t_4577365,ファミペイ,2021-12-07T03:42:48.000Z,池袋もjrepointがたまる店を増やして欲しい,池袋もjrepointがたまる店を増やして欲しい
t_4577449,ファミペイ,2021-11-16T12:37:00.000Z,ファミペイのポケモンgo参加券じゃなくて確認コースになってませんか,ファミペイのポケモンgo参加券じゃなくて確認コースになってませんか
t_4577513,ファミペイ,2021-12-10T06:16:47.000Z,ファミペイで購入したギフト券を使いましたが微妙に端数が出てしまいました,ファミペイで購入したギフト券を使いましたが微妙に端数が出てしまいました
t_4577555,ファミペイ,2021-11-18T14:15:47.000Z,コード確認ってやったら、勝手にコード認証画面になって勝手に,コード確認ってやったら、勝手にコード認証画面になって勝手に
t_4577584,ファミペイ,2021-11-19T12:25:58.000Z,コード確認だけで勝手に適用するからもう1つに遅れなくなって仕方なくタブレットにファミマのアプリ入れてもう一回買わされるし酷くないか,コード確認だけで勝手に適用するからもう1つに遅れなくなって
t_4577621,ファミペイ,2021-11-25T01:50:52.000Z,ファミマtカードであれば複数ファミペイに登録できたはずなのに今できなくなってる,ファミマtカードであれば複数ファミペイに登録できたはずなのに今できなくなってる
t_4577650,ファミペイ,2021-12-12T03:37:52.000Z,ファミペイ翌月払い設定しようとしたら普段使ってる銀行が選べなくてキレそう,普段使ってる銀行が選べなくて
t_4577798,ファミペイ,2021-11-16T10:04:48.000Z,ファミマだとポイント付与が遅いのがネックだわ,ファミマだとポイント付与が遅い
t_4577835,ファミペイ,2021-12-10T02:58:59.000Z,めんどくさくなってきた,めんどくさくなってきた
t_4577925,ファミペイ,2021-12-03T13:15:17.000Z,ファミマでファミペイ払いしようとしたらアプリ開かない*́^ˋ*,アプリ開かない
t_4577971,ファミペイ,2021-10-28T15:55:45.000Z,ファミペイの40倍もらえなかった,ファミペイの40倍もらえなかった
t_4578007,ファミペイ,2021-12-02T07:58:07.000Z,ファミペイの机つながらん,ファミペイの机つながらん
t_4578009,ファミペイ,2021-10-21T13:13:25.000Z,ファミペイに登録したdポイントが勝手に使われた,ファミペイに登録したdポイントが勝手に使われた
t_4578055,ファミペイ,2021-10-22T23:48:27.000Z,ただ今後クレカチャージに使用してるカードが、ポイント付与の対象外になる可能性はあるので、安直に解約できない背景がある,安直に解約できない
t_4578067,ファミペイ,2021-12-08T01:20:07.000Z,ポケgoのファミペイのプロモーションコード取るの忘れてたら〆切過ぎてて取れなくなってしまった,ポケgoのファミペイのプロモーションコード取るの忘れてたら[UNK]過ぎてて取れなくなってしまった
t_4578083,ファミペイ,2021-11-19T00:40:07.000Z,ファミペイ予約なんですけどって言ったのにバーコード無いやつはわかんないって言われて、店長11時半にくるからそれまでわかんないって言われてぶち切れそうになった笑笑,
t_4578102,ファミペイ,2021-11-22T10:24:57.000Z,○店頭でチャージしないといけないので少しめんどくさい,少しめんどくさい
t_4578104,ファミペイ,2021-12-03T13:07:11.000Z,クーポン使えない,クーポン使えない
t_4578202,ファミペイ,2021-12-09T08:47:58.000Z,ファミペイは少額からチャージできなくて使いづらいのよ,
t_4578245,ファミペイ,2021-12-10T03:22:51.000Z,せっかくファミペイで入手したポケモンプロモーションコードの権利が引き換え期間終わってて無駄になってしまった,ポケモンプロモーションコードの権利が引き換え期間終わってて無駄になってしまった
t_4578306,ファミペイ,2021-11-03T04:38:21.000Z,ファミペイ還元の2000に1000チャージ→tマネー→6へ集約が無理に,ファミペイ還元の2000に1000チャージ→tマネー→6へ集約が無理に
t_4578312,ファミペイ,2021-12-03T07:11:10.000Z,ファミマでposa1回買えば済むようにしてくれませんか,ファミマでposa1回買えば済むようにしてくれませんか
t_4578337,ファミペイ,2021-10-26T09:23:45.000Z,ファミペイが使えなくなり,ファミペイが使えなくなり
t_4578355,ファミペイ,2021-11-27T09:36:07.000Z,自分はファミマで買い物しましたけどファミマのアプリからプロモーションコード入力しようとグーグルでログインしてもエラーになります,ファミマのアプリからプロモーションコード入力しようとグーグルでログインしてもエラーになります
t_4578390,ファミペイ,2021-12-03T07:11:10.000Z,ファミペイ条件が複雑すぎてよーわからん,
t_4578443,ファミペイ,2021-12-03T05:58:16.000Z,チャージの方法が面倒すぎる,チャージの方法が面倒すぎる
t_4578498,ファミペイ,2021-12-11T02:15:31.000Z,ポイ活でローソンでファミペイを使うのにチャレンジしたら支払えなくて焦った,ポイ活でローソンでファミペイを使うのにチャレンジしたら支払えなくて
t_4578509,ファミペイ,2021-11-30T05:17:21.000Z,ファミペイ人柱部の者なんですが、翌月払いにしてチャージせずに使うようにしてからぱったりと無料クーポンもらえなくなりましたね,ファミペイ人柱部の者なんですが、翌月払いにしてチャージせずに使うようにしてからぱったりと無料クーポンもらえなくなりました
t_4578662,ファミペイ,2021-12-03T03:20:54.000Z,よくわからんがこのファミペイとやらのアプリを入れないと予約できないのか,よくわからんがこのファミペイとやらのアプリを入れないと予約できないのか
t_4578678,ファミペイ,2021-11-13T15:50:26.000Z,なんとかtサイトにログインできて電話認証までしたのに、登録の段階でエラー,登録の段階でエラー
t_4578760,ファミペイ,2021-12-13T06:25:48.000Z,わざわざ予約商品のためにアプリをダウンロードしたのに、予約商品までたどり着けなくて予約できなかった,予約商品までたどり着けなくて予約できなかった
t_4578920,ファミペイ,2021-12-05T16:05:18.000Z,わたし的にはお得のボタンに変更して、割引きで買える販売企画一覧現在、予告、終了を表示できるようにしてもらえたら最高にうれしい,わたし的にはお得のボタンに変更して、割引きで買える販売企画一覧現在、予告、終了を表示できるようにしてもらえたら最高にうれしい
t_4579088,ファミペイ,2021-11-22T07:42:37.000Z,さっさとファミペイみたいな感じでクーポン使えるようにして欲しい,さっさとファミペイみたいな感じでクーポン使えるようにして欲しい
t_4579109,ファミペイ,2021-12-10T09:32:04.000Z,ファミペイ暗証番号忘れてロックかかったし、コールセンター電話しても繋がらんしで鬱,コールセンター電話しても繋がらん
t_4579127,ファミペイ,2021-11-19T12:25:57.000Z,ファミマのアプリで500円以上購入でコード手に入れるやつあるからやったけどアカウント二つあってそれぞれにコード適用させようと思ったら最初にログインしてたやつにコード二つ吸われて2つ発行したコード1つのアカウントに取られてしまった,アカウント二つあってそれぞれにコード適用させようと思ったら最初にログインしてたやつにコード二つ吸われて2つ発行したコード1つのアカウントに取られてしまった
t_4579226,ファミペイ,2021-11-27T05:15:20.000Z,ファミペイは一回エラーで使えないですねって言われてから2度と言い出せなくなりました,ファミペイは一回エラーで使えないですねって言われてから2度と言い出せなくなりました
t_4579386,ファミペイ,2021-11-24T12:16:03.000Z,何度やり直してもコードが出て来ない,コードが出て来ない
t_4579492,ファミペイ,2021-10-24T15:23:46.000Z,電子マネー系整理してたら、ファミペイが一番使いづらいかな,電子マネー系整理してたら、ファミペイが一番使いづらいかな
t_4579499,ファミペイ,2021-11-16T04:48:40.000Z,歩きに行く時間限られてるし10kmタマゴとか落ちたら泣くw,歩きに行く時間限られてるし10kmタマゴとか落ちたら泣く
t_4579571,ファミペイ,2021-12-03T13:57:53.000Z,d払いの障害復旧テストです通知でアクセス集中本番環境に誤配信,d払いの障害復旧テストです通知でアクセス集中本番環境に誤配信
t_4579587,ファミペイ,2021-10-31T03:33:14.000Z,wifi繋げるとエラーになる,wifi繋げるとエラーになる
t_4579626,ファミペイ,2021-12-10T09:45:51.000Z,rのアンノーン欲しくてファミペイ登録して買物したってのに一切出なくて後から不具合って知ったのは辛すぎる,不具合
t_4579633,ファミペイ,2021-11-22T21:53:11.000Z,ファミリーマートのファミペイ払い残高足らないままスキャンした場合、スマホネットチャージの場合、チャージしてからすぐ支払いにしてしまうと残高いくら足りませんとなるので、一旦先に読み取ったファミベイを中止してもらって再読込してもらってから支払いしないと足りませんになってしまう梨なぁ,ファミリーマートのファミペイ払い残高足らないままスキャンした場合、スマホネットチャージの場合、チャージしてからすぐ支払いにしてしまうと残高いくら足りませんとなるので、一旦先に読み取ったファミベイを中止してもらって再読込してもらってから支払いしないと足りませんになってしまう
t_4579665,ファミペイ,2021-12-05T01:26:29.000Z,ポイントつくのかなり遅いのがデメリットだけど,ポイントつくのかなり遅い
t_4579676,ファミペイ,2021-11-23T08:44:57.000Z,ファミペイのホーム画面ってどんどん使いにくくなってる,ファミペイのホーム画面ってどんどん使いにくくなってる
t_4579744,ファミペイ,2021-12-10T10:37:00.000Z,ファミペイでカード登録できてなかった,ファミペイでカード登録できてなかった
t_4579751,ファミペイ,2021-11-12T13:30:05.000Z,ファミペイ登録したはいいが、暗証番号6桁入れるところで何度もつまずき、結果的に退会したら同じ電話番号は使えないとか考えられん,暗証番号6桁入れるところで何度もつまずき、結果的に退会したら同じ電話番号は使えない
t_4579774,ファミペイ,2021-10-31T03:33:14.000Z,wifiをオフにして4gにしたらログイン出来て無事復活,wifiをオフにして4gにしたらログイン出来て無事復活
t_4579789,ファミペイ,2021-10-22T00:53:44.000Z,八原外国人店員にファミペイ見せたのに200円以上じゃないと読み込みできない言われ電子レシート貰えなかった,八原外国人店員にファミペイ見せたのに200円以上じゃないと読み込みできない言われ電子レシート貰えなかった
t_4579875,ファミペイ,2021-11-24T05:20:55.000Z,ファミペイの回数券安いから使ってるんだけどセルフレジで使えるようにならんかな,セルフレジで使えるようにならんかな
t_4579951,ファミペイ,2021-12-07T03:42:48.000Z,jr東日本の駅にある丸広でjrepointがたまるようになって欲しい,jr東日本の駅にある丸広でjrepointがたまるようになって欲しい
t_4579973,ファミペイ,2021-12-12T13:48:35.000Z,ファミペイ便利だから個人間の送金できるようになって欲しい,ファミペイ便利だから個人間の送金できるようになって欲しい
t_4580019,ファミペイ,2021-11-04T09:05:10.000Z,遂にposaカードが塞がれたか,posaカードが塞がれた
t_4580020,ファミペイ,2021-11-22T10:58:59.000Z,ログインしてないとコードの確認すらできない,ログインしてないとコードの確認すらできない
t_4580153,ファミペイ,2021-11-07T10:41:33.000Z,ak4dpの支払いコンビニでいいやと思って労働終わりに行ったら現金かファミペイしか支払い選べなくて不便だった,労働終わりに行ったら現金かファミペイしか支払い選べなくて
t_4580188,ファミペイ,2021-12-13T22:36:42.000Z,使える店舗がまだ少ない,使える店舗がまだ少ない
t_4580589,ファミペイ,2021-12-05T08:23:54.000Z,先日、ファミペイに新しく契約した番号で登録しようとしたら前の番号の紐付けがされていて登録できなかった、というツイートをすまほんさんだったかがリツイートしていたのを見た,先日、ファミペイに新しく契約した番号で登録しようとしたら前の番号の紐付けがされていて登録できなかった
t_4580618,ファミペイ,2021-12-09T05:02:46.000Z,10時台は少しアクセスしづらかったですね,少しアクセスしづらかった
t_4580640,ファミペイ,2021-11-20T09:42:32.000Z,マジカルナンバーセブンとかいうけど、乱立しすぎてtop3すら使いこなせない,乱立しすぎてtop3すら使いこなせない
t_4580651,ファミペイ,2021-12-10T03:09:51.000Z,ファミペイ使ってるからあげたかったんですけど、idが強制的に垢と紐づけされてidのみ引き出せないのですよねー,
t_4580749,ファミペイ,2021-11-18T15:43:38.000Z,ファミペイってjcbブランドでチャージできるようになったけど、いつの間にかjcbチャージの上限金額が2万円に下がってる,いつの間にかjcbチャージの上限金額が2万円に下がってる
t_4580870,ファミペイ,2021-11-07T09:13:44.000Z,スキップできなかった,スキップできなかった
t_4580896,ファミペイ,2021-12-02T23:52:07.000Z,この場合ってファミペイ残高使い切らないと翌月払いの支払いにならんのか,この場合ってファミペイ残高使い切らないと翌月払いの支払いにならんのか
t_4580921,ファミペイ,2021-10-26T10:23:12.000Z,ファミペイでエナドリただで貰えるクーポン貰ったのに店に商品がない,ファミペイでエナドリただで貰えるクーポン貰ったのに店に商品がない
t_4580957,ファミペイ,2021-12-01T17:50:16.000Z,ファミマのアプリでpdfをネットプリントしようとしたら凄まじく使えなくてお金を無駄にしたんよね,
t_4581008,ファミペイ,2021-11-19T03:45:07.000Z,ファミマのカフェラテを週3ぐらいで飲んでるので、回数券買うかって思ったら、ついにファミペイなるバーコード系のpayに登録しないといけなくて、ぐぬぬってなってる,バーコード系のpayに登録しないといけなくて
t_4581210,ファミペイ,2021-11-10T11:25:56.000Z,paypayみたいにどこでもは使えないのが難点よね,paypayみたいにどこでもは使えない
t_4581304,ファミペイ,2021-10-28T04:09:31.000Z,同じようにファミペイとかセブンペイも入れてるけど使うのがめんどくさいです,使うのがめんどくさい
t_4581441,ファミペイ,2021-12-10T09:02:54.000Z,ローソンでファミペイ使えなかった,ローソンでファミペイ使えなかった
t_4581463,ファミペイ,2021-12-04T10:13:18.000Z,4ま発行したが、上限30000まででチャージできない,上限30000まででチャージできない
t_4581607,ファミペイ,2021-12-06T04:49:59.000Z,何の心構えもなくファミリーマートでファミペイ払いしたらアプリに残念はずれとか表示されたので何もわからないけど残念な気持ちが残った,何の心構えもなくファミリーマートでファミペイ払いしたらアプリに残念はずれとか表示された
t_4581642,ファミペイ,2021-10-24T03:25:24.000Z,特にファミペイなどでは連携エラーが出るので注意,連携エラーが出る
t_4581727,ファミペイ,2021-12-14T14:01:31.000Z,刀剣乱舞無双、ファミマで予約しようと決めたところでファミペイのパスワードが思い出せなくて詰んでる,ファミペイのパスワードが思い出せなくて詰んでる
t_4581756,ファミペイ,2021-11-15T11:48:32.000Z,ファミマのアプリ写真選んで次進もうとしたらホーム画面に落ちるから出来ひんのよな,ホーム画面に落ちる
t_4581791,ファミペイ,2021-12-11T02:46:42.000Z,ファミペイ使いたいのに暗証番号のロックがかかり、電話しろっていうから電話したら10分経っても通じない,電話したら10分経っても通じない
t_4581855,ファミペイ,2021-12-13T04:13:14.000Z,刀剣乱舞のグラスとマドラー購入ついでに、ファミペイでfamipay翌月払い設定したかったんだけど、使ってる銀行が対応していないのでできませんでした,使ってる銀行が対応していないのでできません
t_4582030,ファミペイ,2021-11-23T17:00:31.000Z,0で発番した音声回線、前利用者が解約後もファミペイで使用中らしく新規登録出来ず,新規登録出来ず
t_4582045,ファミペイ,2021-12-11T03:12:44.000Z,"ファミペイcpで貯まった楽天ポイントを消化ただコジマネットで32,000分しか楽天ポイント使用できず","ファミペイcpで貯まった楽天ポイントを消化ただコジマネットで32,000分しか楽天ポイント使用できず"
t_4582142,ファミペイ,2021-11-16T06:53:14.000Z,ファミペイ、日によってまちまちですが、最低四時間はsmsで認証コード届かないので無理ですね笑,最低四時間はsmsで認証コード届かないので無理
t_4582238,ファミペイ,2021-10-22T18:50:40.000Z,特にquicpayとファミペイの音が酷い,
t_4582254,ファミペイ,2021-12-03T03:01:28.000Z,ファミペイのキャンペーンがわかりにくくて投げそう,ファミペイのキャンペーンがわかりにくくて
t_4582330,ファミペイ,2021-12-02T13:36:56.000Z,その後紐付け解除して2垢目に紐付けたらどうなるのだろうか,その後紐付け解除して2[UNK]目に紐付けたらどうなるのだろうか
t_4582352,ファミペイ,2021-12-01T13:34:55.000Z,ログインしないとコードを見れない仕様にしてるのが根本的な原因なのに,ログインしないとコードを見れない仕様にしてる
t_4582556,ファミペイ,2021-12-14T05:12:36.000Z,あとは登録間違えpaypalの返事待ち,
t_4582647,ファミペイ,2021-12-06T00:12:30.000Z,グラス予約で頭いっぱいになってたのか、ファミペイが通信障害で繋がらなくて予約できないって夢見た,ファミペイが通信障害で繋がらなくて予約できない
t_4582683,ファミペイ,2021-10-21T12:56:50.000Z,したのは良いがsuicaチャージの仕方がわからない,したのは良いがsuicaチャージの仕方がわからない
t_4582728,ファミペイ,2021-12-03T10:20:16.000Z,ポケgoのキャンペーンコードほしくてファミマ来たんだけどチャージしたファミペイが読み込んでもらえぬ,チャージしたファミペイが読み込んでもらえぬ
t_4582729,ファミペイ,2021-12-02T22:51:16.000Z,朝ファミマで珈琲をファミペイで回数券買いしてるのだが、とあるオバチャンがレジの時、回数券を理解できず毎回残高から引かれてしまうのだが仕方ないかと諦めて黙ってたけど今朝、ついに回数券処理してくれた,朝ファミマで[UNK]をファミペイで回数券買いしてるのだが、とあるオバチャンがレジの時、回数券を理解できず毎回残高から引かれてしまう
t_4582739,ファミペイ,2021-12-04T04:09:12.000Z,まだバーコードが表示されない,バーコードが表示されない
t_4582912,ファミペイ,2021-12-13T06:25:48.000Z,検索かけても予約と関係ないページばかり,
t_4582970,ファミペイ,2021-11-28T15:08:27.000Z,ファミペイってお店でチャージ出来なくなったの,ファミペイってお店でチャージ出来なくなった
t_4582987,ファミペイ,2021-11-26T10:38:16.000Z,先日ファミペイ暗証番号わからなくて無理ってなって、パスワードもわからずなにもかもむりweb予約でけない,パスワードもわからず
t_4583027,ファミペイ,2021-11-21T03:09:52.000Z,ファミマのファミペイ分からんじいちゃんいつの間にかおらんくなった,いつの間にかおらんくなった
t_4583138,ファミペイ,2021-12-04T11:14:03.000Z,ファミマのアプリ、バーコードかざしたら上から通知がおりてきてふさいでしまった,ファミマのアプリ、バーコードかざしたら上から通知がおりてきてふさいでしまった
t_4583344,ファミペイ,2021-12-03T07:21:34.000Z,中々売ってる店が無い,
t_4583377,ファミペイ,2021-11-03T00:15:08.000Z,ファミマよく使うから、ファミペイ登録して買い物楽にしようと思ったら、mastercard対応してなくてクレジットカード登録できないって言われたから、あれゴミアプリ,mastercard対応してなくてクレジットカード登録できない
t_4583420,ファミペイ,2021-12-04T03:19:30.000Z,ご教示をお願いしたいことがありまして、ファミペイ残高を0にしないと翌月払いが使えない、のところがわからなくて苦慮しています,ファミペイ残高を0にしないと翌月払いが使えない
t_4583432,ファミペイ,2021-11-16T09:54:07.000Z,ファミペイ使いにくいなぁ,ファミペイ使いにくい
t_4583463,ファミペイ,2021-12-15T04:35:32.000Z,ファミペイの20%戻ってくるキャンペーンの翌月払いの部分がめんどくさいなぁ,ファミペイの20%戻ってくるキャンペーンの翌月払いの部分がめんどくさい
t_4583535,ファミペイ,2021-12-04T04:38:04.000Z,1つトリックがあって、アプリ上でファミマ以外で使用、をタップしないとエラーになるのは気をつけましょう,アプリ上でファミマ以外で使用、をタップしないとエラーになる
t_4583661,ファミペイ,2021-11-14T11:33:52.000Z,セブンのアプリより使えるなセブンは途中でログインできなくなったから諦めたもんな,セブンのアプリより使えるなセブンは途中でログインできなくなった
t_4583757,ファミペイ,2021-11-29T08:45:15.000Z,ファミペイ決済使えるネットがそもそも少ないのではҩ́-ω-`,ファミペイ決済使えるネットがそもそも少ない
t_4583873,ファミペイ,2021-11-17T03:40:24.000Z,ファミペイのポケモンgoのコードを手に入れるときにgoogleやfacebookアカウントでログインするボタンが反応しないときは,googleやfacebookアカウントでログインするボタンが反応しない
t_4583945,ファミペイ,2021-12-06T02:54:12.000Z,に登録しなきゃダメっぽい&登録方法説明が動画見ないと分からないっぽくて面倒になってしまった,登録方法説明が動画見ないと分からないっぽくて面倒になってしまった
t_4583968,ファミペイ,2021-12-01T03:47:31.000Z,ファミペイ超感謝祭今日からですね・∀・ファミペイ後払いとなんやかんやでトータル20%ですけど、街で使うとかいちいち面倒くさいのでposa1万円買って終わりにします・∀・差額チャージしてさっさと次行きます゚∀゚o彡°dポイント10倍の方はダラダラ続けようとおもいます・∀・b,街で使うとかいちいち面倒くさい
t_4583985,ファミペイ,2021-11-12T11:16:39.000Z,何か今日は寒いから自宅最寄りのファミマでマイルズのコーヒー無料券に引き換えようとしたんやけど、コーヒー無料券特典から消えてた,何か今日は寒いから自宅最寄りのファミマでマイルズのコーヒー無料券に引き換えようとしたんやけど、コーヒー無料券特典から消えてた
t_4584000,ファミペイ,2021-12-06T06:10:03.000Z,これから予約する皆さん、予約は欲しいもの全部合計4点までをカートに入れてから予約しないと、一つひとつだと予約数オーバーでエラーになります,予約は欲しいもの全部合計4点までをカートに入れてから予約しないと、一つひとつだと予約数オーバーでエラーになります
t_4584149,ファミペイ,2021-12-01T13:34:55.000Z,"ファミペイのポケモンgoのキャンペーンで""プロモーションコードを2つ発行されて、どちらも同一アカウントに登録された場合、プロモーションコードの登録取り消し、再発行はできません",プロモーションコードの登録取り消し、再発行はできません
t_4584165,ファミペイ,2021-11-19T05:33:27.000Z,ファミペイのアプリを使って500円以上の買い物をして、プロモーションコードを人にプレゼントするつもりでいたのに、何故か自分自身で使ってしまう不具合というか不手際が多発しているようです,自分自身で使ってしまう不具合
t_4584281,ファミペイ,2021-12-06T01:39:28.000Z,相変わらずファミペイの動線がわかりにくすぎる,ファミペイの動線がわかりにくすぎる
t_4584494,ファミペイ,2021-12-10T06:04:43.000Z,ファミペイで支払うときにわざわざカードを出さないとポイントもらえんのか,ファミペイで支払うときにわざわざカードを出さないとポイントもらえんのか
t_4584775,ファミペイ,2021-12-10T13:07:08.000Z,前までは水道料金も行けたんだけど、塞がってまって,前までは水道料金も行けたんだけど、塞がってまって
t_4584897,ファミペイ,2021-10-24T06:49:15.000Z,ファミペイのポイントつくかなぁと思って送ろうとしたけど入らなかった,ファミペイのポイントつくかなぁと思って送ろうとしたけど入らなかった
t_4584922,ファミペイ,2021-11-17T23:46:29.000Z,ファミマのアプリ入れたらお茶1本あげるよーって言われたから喜んで入れようとしたのにストレージがいっぱいでカメラすら起動しなくて申し訳なくなった,ストレージがいっぱいでカメラすら起動しなくて
t_4584938,ファミペイ,2021-12-15T08:01:49.000Z,30円割引クーポンか謎に洗剤とかの割引ばっかりw,30円割引クーポンか謎に洗剤とかの割引ばっかり
t_4584977,ファミペイ,2021-10-24T02:25:16.000Z,特にファミペイなどでは連携エラーが出るので注意,連携エラーが出る
t_4584990,ファミペイ,2021-11-29T03:19:43.000Z,紙でクーポン配るのほんまやめてほしい、せっかくファミペイがあるんだからファミペイ提示したらファミペイのクーポンにしてほしい,紙でクーポン配るのほんまやめてほしい、せっかくファミペイがあるんだからファミペイ提示したらファミペイのクーポンにしてほしい
t_4585007,ファミペイ,2021-10-28T14:14:02.000Z,ファミペイweb予約ですみっコの特典付きムビチケ予約してたから指定日時に受け取りに行ったら店員さんはバーコードがないとできないの一点張りだし、そもそも商品届いてないって言われて受け取れなかったんだけど、これの商品受け取りってどうやるんですか,ファミペイweb予約ですみっコの特典付きムビチケ予約してたから指定日時に受け取りに行ったら店員さんはバーコードがないとできない
t_4585052,ファミペイ,2021-11-30T02:56:52.000Z,12月から楽天カードjcbからのファミペイチャージに還元がつかなくなる問題はどうでもよくなる,楽天カードjcbからのファミペイチャージに還元がつかなくなる
t_4585069,ファミペイ,2021-10-26T14:21:13.000Z,ファミペイくる回数めちゃくちゃ少なくなってる,ファミペイくる回数めちゃくちゃ少なくなってる
t_4585314,ファミペイ,2021-11-18T23:43:46.000Z,ポケgoの為にファミマアプリ登録して無人レジの会計時に商品読み取りでバーコードかざすもエラー,ポケgoの為にファミマアプリ登録して無人レジの会計時に商品読み取りでバーコードかざすもエラー
t_4585391,ファミペイ,2021-12-03T06:44:47.000Z,支払いたくても銀行口座の確認コードが解らずに払えない,銀行口座の確認コードが解らずに払えない
t_4585506,ファミペイ,2021-11-13T15:50:26.000Z,ファミマアプリからyahooにログインしようとしてもエラーになる,ファミマアプリからyahooにログインしようとしてもエラーになる
t_4585531,ファミペイ,2021-11-21T13:31:06.000Z,カード増やして他のポイントへのルートとかはやらなそうなので,カード増やして他のポイントへのルートとかはやら
