id,app_name,datetime,context,prediction
t_279191,line_music,2021-12-14T14:04:56.000Z,linemusicしばらく何もなかったから一回退会したんだよねずっとlinemusicで聞いてたからミュージックに入ってなくてついこの間入れようと思ったら容量なさすぎてベスキス一枚すら入ってくれなかった^^,linemusicしばらく何もなかったから一回退会したんだよねずっとlinemusicで聞いてたからミュージックに入ってなくてついこの間入れようと思ったら容量なさすぎてベスキス一枚すら入ってくれなかった
t_279262,line_music,2021-11-07T04:12:14.000Z,無限ループ再生して,無限ループ再生して
t_279374,line_music,2021-11-29T01:18:43.000Z,linemusicの順位が下がっているらしいので24時間回してるipad確認したら充電が切れてた,linemusicの順位が下がっているらしいので24時間回してるipad確認したら充電が切れてた
t_279459,line_music,2021-10-29T23:18:14.000Z,linemusicは止まってませんか,linemusicは止まってませんか
t_279481,line_music,2021-11-27T07:37:18.000Z,linemusicバグってる,linemusicバグってる
t_279652,line_music,2021-10-21T11:50:56.000Z,linemusic止まってないかチェックしてほしい,linemusic止まってないかチェックしてほしい
t_279664,line_music,2021-10-29T12:40:52.000Z,linemusic単価高いけどシンプルに全然再生されない,シンプルに全然再生されない
t_279715,line_music,2021-10-31T15:52:38.000Z,linemusic止まってませんか,linemusic止まってませんか
t_279758,line_music,2021-11-08T01:38:34.000Z,もうクセになってきてどんどん沼に落ちてる,もうクセになってきてどんどん沼に落ちてる
t_279766,line_music,2021-11-13T01:34:19.000Z,再生用にメルカリで古くて安いiphone買ってみたら、古過ぎてlinemusic再生できんくて泣いた,
t_279901,line_music,2021-11-04T06:13:37.000Z,10月頃にlinemusicのコイン機能がなくなったので購入できないです,
t_279921,line_music,2021-10-23T05:40:31.000Z,linemusic止まってませんか,linemusic止まってませんか
t_280044,line_music,2021-12-03T02:22:37.000Z,最近ミュゼ・プラチナムのすこぶるコラボのスタンプがなくなり、今度はlinemusicのコラボスタンプがあと10日になってて悲しい,最近ミュゼ・プラチナムのすこぶるコラボのスタンプがなくなり、今度はlinemusicのコラボスタンプがあと10日になってて
t_280181,line_music,2021-10-29T16:28:37.000Z,linemusic止まってない,linemusic止まって
t_280212,line_music,2021-10-28T11:00:50.000Z,linemusic止まってませんか,linemusic止まってませんか
t_280216,line_music,2021-10-22T06:10:33.000Z,linemusic止まってない,linemusic止まって
t_280226,line_music,2021-11-02T00:13:40.000Z,linemusic再生止まってた,linemusic再生止まってた
t_280239,line_music,2021-10-26T00:44:22.000Z,自宅にpc仕事中にlinemusic無音再生ひたすらループ推奨←お金かけずにできる唯一の方法,自宅にpc仕事中にlinemusic無音再生ひたすらループ推奨
t_280380,line_music,2021-12-05T13:50:30.000Z,歌声が美麗すぎて苦しい、、、感動,
t_280396,line_music,2021-11-18T10:37:22.000Z,lineみゅ止まってないですか,lineみゅ止まってないですか
t_280506,line_music,2021-11-17T07:04:06.000Z,linemusicのキャッシュは消える,linemusicのキャッシュは消える
t_280544,line_music,2021-10-29T12:01:35.000Z,二次試験対策でも日本語歌詞があると集中できなくてしばらく邦楽は聴いていなかったけれども、linemusicで久しぶりにブルエン、サカナクション、マンウィズアミッション聴いてたら楽しくなってきた♪,二次試験対策でも日本語歌詞があると集中できなくて
t_280628,line_music,2021-11-23T23:24:02.000Z,linemusic止まってない,linemusic止まって
t_280761,line_music,2021-11-26T12:02:40.000Z,その分が抹消されるのは再生数のデータとして信用性が落ちてしまう,その分が抹消されるのは再生数のデータとして信用性が落ちてしまう
t_280833,line_music,2021-12-15T12:02:05.000Z,端末もう1つ使えそうなのですがバージョン古すぎてlinemusicもawaも使えない,バージョン古すぎてlinemusicもawaも使えない
t_280873,line_music,2021-11-06T03:48:16.000Z,be:firstのデビュー週だというのに仕事忙しすぎてリツイートすらできてなかったけど、仕事中も移動中も寝る時もlinemusicでgifted,be:firstのデビュー週だというのに仕事忙しすぎてリツイートすらできてなかった
t_280970,line_music,2021-11-16T15:05:30.000Z,lineミュージックは配信されてるのにapplemusicこないねえ,lineミュージックは配信されてるのにapplemusicこないねえ
t_280982,line_music,2021-11-14T00:50:38.000Z,でも私の使ってるlinemusicには無かった,でも私の使ってるlinemusicには無かった
t_281056,line_music,2021-11-19T05:09:03.000Z,楽曲なくて再生できませんになってた,楽曲なくて再生できませんになってた
t_281113,line_music,2021-12-01T22:21:08.000Z,linemusic再生回数反映されてない,linemusic再生回数反映されてない
t_281134,line_music,2021-10-29T09:39:27.000Z,とうとうlinemusicがなくなってしまった,linemusicがなくなってしまった
t_281185,line_music,2021-11-12T11:49:48.000Z,ちょっと戻りにくくなってるなぁと思ってなんでだろうと考えたけど、ちょうど解禁から1ヶ月経ってるからprologueで1ヶ月入った人の期限が切れたとかもあるのかな,
t_281292,line_music,2021-10-24T10:41:32.000Z,23日目mv公開おめでとうございます真っ白な背景と衣装に映える赤リップがめちゃくちゃかっこよかった,真っ白な背景と衣装に映える赤リップがめちゃくちゃかっこよかった
t_281304,line_music,2021-11-07T14:28:11.000Z,最後linemusic1位なったらめちゃめちゃかっこよくない,最後linemusic1位なったらめちゃめちゃ
t_281340,line_music,2021-11-08T22:50:23.000Z,linemusic、起きたら止まってた,起きたら止まってた
t_281473,line_music,2021-12-10T02:54:56.000Z,だいぶ遅れてしまったけど,だいぶ遅れてしまった
t_281574,line_music,2021-11-25T10:46:42.000Z,linemusic流しながらtwitter開くと音楽が止まる,twitter開くと音楽が止まる
t_281712,line_music,2021-10-21T11:06:01.000Z,ところでわたしの再生数が全然反映されなくなったんだけど原因はなんだろう,わたしの再生数が全然反映されなくなった
t_281845,line_music,2021-11-01T03:02:41.000Z,再生回数が増えてないことに今気が付いた,再生回数が増えてない
t_282057,line_music,2021-10-26T11:15:43.000Z,bluetooth接続急に切れて電車内に響かせてしまった,bluetooth接続急に切れて電車内に響かせてしまった
t_282259,line_music,2021-11-23T23:01:26.000Z,サブスク登録しないとフルで聴けない,サブスク登録しないとフルで聴けない
t_282293,line_music,2021-10-30T18:10:36.000Z,linemusicとかサブスク止まってないよね,
t_282331,line_music,2021-11-17T09:11:41.000Z,linemusic聞けなくなった終わった,linemusic聞けなくなった
t_282398,line_music,2021-11-11T06:17:46.000Z,linemusic、サブスク以外のやつ買えなくなったのくそすぎて泣いてるᐡ,サブスク以外のやつ買えなくなった
t_282488,line_music,2021-11-03T02:18:38.000Z,定期linemusic止まってませんか,定期linemusic止まってませんか
t_282560,line_music,2021-12-02T11:38:58.000Z,linemusicは3曲くらい設定できるようにしてほしい,linemusicは3曲くらい設定できるようにしてほしい
t_282660,line_music,2021-12-07T14:28:15.000Z,止まってた,止まってた
t_282701,line_music,2021-11-18T10:21:40.000Z,なかなかtopに上がって来れなくなりました,なかなかtopに上がって来れなくなりました
t_283197,line_music,2021-12-13T11:30:35.000Z,linemusic止まってない,linemusic止まって
t_283422,line_music,2021-10-26T20:02:49.000Z,linemusic途中で切れるのは,linemusic途中で切れる
t_283447,line_music,2021-11-23T23:58:55.000Z,朝から爆笑案件で遅くなった,朝から爆笑案件で遅くなった
t_283526,line_music,2021-12-06T22:50:36.000Z,linemusic、起きたら止まってた,起きたら止まってた
t_283527,line_music,2021-11-07T09:05:14.000Z,もっとハイスペックなpcほしい,もっとハイスペックなpcほしい
t_283667,line_music,2021-10-24T19:10:30.000Z,linemusic止まってる気がするから、わたし夢の中で確認して〜,linemusic止まってる
t_283831,line_music,2021-11-05T23:55:27.000Z,でも男に甘えるのも頼るのも下手で、無理に甘えたり頼ったりすると病むから同世代や年上とは上手くいかなかった,でも男に甘えるのも頼るのも下手で、無理に甘えたり頼ったりすると病むから同世代や年上とは上手くいかなかった
t_283960,line_music,2021-10-31T14:32:39.000Z,再生されない,再生されない
t_284000,line_music,2021-11-29T13:09:38.000Z,linemusicのコイン買えなくなったせいでハンブレッダーズの神アルバムをスマホで聴くことができない,linemusicのコイン買えなくなった
t_284024,line_music,2021-11-05T15:30:52.000Z,linemusic止まってない,linemusic止まって
t_284141,line_music,2021-11-14T15:28:19.000Z,linemusic止まってないかな,linemusic止まってないかな
t_284326,line_music,2021-11-11T08:59:21.000Z,linemusicが下がってるらしい,linemusicが下がってる
t_284427,line_music,2021-12-05T09:15:28.000Z,低音と高音が最高すぎる,
t_284575,line_music,2021-11-06T06:10:40.000Z,linemusic止まってない,linemusic止まって
t_284773,line_music,2021-12-09T13:33:24.000Z,最近洗い物しながらlinemusicで原曲確認しながらカラオケのための歌練してるんだけど、自分が適当に覚えてるメロディーがオリジナルすぎて毎回ビックリする水星うお座,
t_284778,line_music,2021-11-17T01:16:58.000Z,自分も先程からアカウント変えたり色々試してみてるのですがアクセス権限がない,アクセス権限がない
t_284916,line_music,2021-11-28T22:50:43.000Z,linemusic、起きたら止まってた,起きたら止まってた
t_285041,line_music,2021-11-25T23:52:51.000Z,applemusicどころかlinemusicもどぼいじゅ聴けなくなってて鬱鬱鬱whywhywhy・・・・・,applemusicどころかlinemusicもどぼいじゅ聴けなくなってて
t_285091,line_music,2021-12-14T03:23:19.000Z,またlinemusicが止まってるぞ,linemusicが止まってるぞ
t_285312,line_music,2021-11-04T22:50:26.000Z,linemusic、起きたら止まってた,起きたら止まってた
t_285319,line_music,2021-12-01T14:18:25.000Z,linemusic止まってない,linemusic止まって
t_285387,line_music,2021-11-03T11:03:51.000Z,linemusic止まってませんか〜,linemusic止まってませんか
t_285447,line_music,2021-11-01T10:10:03.000Z,一個どうしてもログイン出来んかったけど,ログイン出来ん
t_285453,line_music,2021-11-24T04:50:12.000Z,再生しようとしたら別の曲が再生される,再生しようとしたら別の曲が再生される
t_285479,line_music,2021-11-02T13:28:14.000Z,linemusicは止まってませんか,linemusicは止まってませんか
t_285509,line_music,2021-11-01T13:20:22.000Z,itunesでaを購入されてる方、linemusicのここをオフにしておかないとローカル再生になってしまってストリーミングでカウントされないみたいなのでお気をつけて,itunesでaを購入されてる方、linemusicのここをオフにしておかないとローカル再生になってしまってストリーミングでカウントされない
t_285651,line_music,2021-10-26T05:03:23.000Z,またlinemusicが止まってるぞ,linemusicが止まってるぞ
t_285656,line_music,2021-11-11T23:57:11.000Z,8時大幅には落ちにくくなってる気がする,8時大幅には落ちにくくなってる
t_285677,line_music,2021-10-24T08:34:52.000Z,端末止まってないかな,端末止まってないかな
t_285716,line_music,2021-11-11T03:30:13.000Z,車でitunesの音楽もようつべの音も流れるし、なんならえすりとかのアプリの音も流れるのにlinemusicだけ流れない,車でitunesの音楽もようつべの音も流れるし、なんならえすりとかのアプリの音も流れるのにlinemusicだけ流れない
t_285732,line_music,2021-10-31T13:49:45.000Z,さっきyoutubeとかエムオンとかあったから再生できなかったよね,さっきyoutubeとかエムオンとかあったから再生できなかった
t_285752,line_music,2021-10-24T13:12:15.000Z,オタクくん達が一定間隔でクラップし続けてたから逆張って裏打ちクラップしてたら途中表打ちクラップしようとしてもできなくなった,オタクくん達が一定間隔でクラップし続けてたから逆張って裏打ちクラップしてたら途中表打ちクラップしようとしてもできなくなった
t_285869,line_music,2021-12-07T15:18:48.000Z,linemusic、コイン買えなくなっててどうなっとんの,linemusic、コイン買えなくなってて
t_285942,line_music,2021-11-04T22:56:24.000Z,linemusicの30秒再生した分反映されて無い,linemusicの30秒再生した分反映されて無い
t_286013,line_music,2021-11-08T12:29:47.000Z,linemusic使いづらいよ,linemusic使いづらい
t_286069,line_music,2021-10-25T02:28:49.000Z,・1回の再生秒数が短い,1回の再生秒数が短い
t_286079,line_music,2021-12-11T01:33:08.000Z,時々再生回数が反映されない事が起きるので、月に一回くらい他の曲を20曲以上聞いておくのがベストだよ,再生回数が反映されない
t_286198,line_music,2021-10-27T14:09:43.000Z,ちなみにwandsの曲はlinemusicには無かった,wandsの曲はlinemusicには無かった
t_286329,line_music,2021-11-18T21:33:20.000Z,linemusic止まってない,linemusic止まって
t_286368,line_music,2021-10-25T18:10:29.000Z,linemusicとかサブスク止まってないよね,
t_286420,line_music,2021-11-09T15:08:04.000Z,再生出来んし,再生出来ん
t_286474,line_music,2021-11-01T17:04:43.000Z,linemusicループさせて寝ます,
t_286495,line_music,2021-10-31T15:18:43.000Z,無限ループしちゃうくらいハマる,無限ループ
t_286709,line_music,2021-11-11T23:16:54.000Z,そう思いたかったけど、運営の売り方が下手すぎる,
t_286784,line_music,2021-11-01T03:26:52.000Z,再生が止まってないか、時々確認お願いします,再生が止まってないか、時々確認お願いします
t_286808,line_music,2021-10-22T09:34:19.000Z,21日目最近はシャッフルで音楽聴いててnewtonが回ってきたら最初の音小さくて聴こえなくても始まらない,最初の音小さくて聴こえなくても始まらない
t_286860,line_music,2021-11-02T13:52:25.000Z,linemusic止まってた,linemusic止まってた
t_286881,line_music,2021-11-06T10:58:59.000Z,シンプルに通知うるせえからブロックした,シンプルに通知うるせえからブロックした
t_286965,line_music,2021-11-01T09:36:03.000Z,linemusicのキャンペーン全くしてなかった,linemusicのキャンペーン全くしてなかった
t_287102,line_music,2021-11-07T23:44:15.000Z,多分今回カンスト1歩手前だったけど、たまにlinemusicバグってカンストしてないのにカンスト表記になるからすかさずスクショした,多分今回カンスト1歩手前だったけど、たまにlinemusicバグってカンストしてないのにカンスト表記になる
t_287252,line_music,2021-11-27T14:28:25.000Z,linemusic止まってない,linemusic止まって
t_287288,line_music,2021-10-24T00:47:39.000Z,linemusicで曲買えなくなってて泣いてる,linemusicで曲買えなくなってて
t_287384,line_music,2021-12-01T09:17:05.000Z,linemusic常にワンテンポ遅いんだよな,linemusic常にワンテンポ遅いんだよな
t_287397,line_music,2021-10-22T06:26:36.000Z,area51-gospelsofjudasなんかループしてきいてまう,
t_287526,line_music,2021-10-31T20:01:00.000Z,止まってませんか,止まってませんか
t_287556,line_music,2021-11-03T22:43:51.000Z,linemusicとyoutubeプレミアムは、一緒に回せるってツイ見たけど何度やっても片方だけ止まっちゃう,片方だけ止まっちゃう
t_287756,line_music,2021-11-17T09:11:42.000Z,再生出来ないんだが,
t_287783,line_music,2021-12-02T19:18:29.000Z,linemusic止まってないかな,linemusic止まってないかな
t_287811,line_music,2021-12-09T11:08:32.000Z,再生回数は最低20曲1曲20回ではなく20曲とも違う曲をフルで聴かないと表示されない,再生回数は最低20曲1曲20回ではなく20曲とも違う曲をフルで聴かないと表示されない
t_287830,line_music,2021-11-04T16:34:56.000Z,linemusicは落とさないように注意,linemusicは落とさないように注意
t_288212,line_music,2021-11-17T09:12:48.000Z,linemusic鯖落ちてない,linemusic鯖落ちて
t_288234,line_music,2021-10-31T21:48:27.000Z,再生回数分散されちゃうってのと、前からあるほうがビルボに優先されやすいかららしい,
t_288370,line_music,2021-10-30T03:42:58.000Z,再生止まってないか確認お願いします,再生止まってないか確認お願いします
t_288451,line_music,2021-11-11T10:32:27.000Z,仕方ないとは思うけどmvも再生回数伸びが遅くなってる、、、,mvも再生回数伸びが遅くなってる
t_288480,line_music,2021-12-10T23:09:03.000Z,ハイレゾ買おうか迷ってるけど、音の違いがイマイチ判らんので保留,音の違いがイマイチ判らん
t_288641,line_music,2021-11-05T16:43:57.000Z,今自分のlineのbgmをflowerに変えようと思ったらflowerはlinemusicに入れてなかったσ^_^;,今自分のlineのbgmをflowerに変えようと思ったらflowerはlinemusicに入れてなかった
t_288670,line_music,2021-12-15T19:36:00.000Z,linemusicの再生回数って1曲20回じゃなくて、違う曲を20曲聞かないと表示されないのか,linemusicの再生回数って1曲20回じゃなくて、違う曲を20曲聞かないと表示されないのか
t_288920,line_music,2021-12-03T02:34:19.000Z,昨日たまたま確認した時なぜか再生が止まってたので噂には聞いてたけど今までそんなことなかった時々確認するの大事と思いました,昨日たまたま確認した時なぜか再生が止まってた
t_289622,line_music,2021-11-06T22:31:50.000Z,amazonmusicunlimitedとlinemusicだとどっちの方が止まりにくいですか,amazonmusicunlimitedとlinemusicだとどっちの方が止まりにくいですか
t_289822,line_music,2021-11-04T11:37:44.000Z,今日はlinemusicちょっと目を離すとちょいちょい途中で止まってる,ちょっと目を離すとちょいちょい途中で止まってる
t_290042,line_music,2021-11-20T03:27:55.000Z,再生表記されてるのに流れない,再生表記されてるのに流れない
t_290044,line_music,2021-11-27T23:35:47.000Z,朝起きたらlinemusicのダウンロード曲全部消えてたんだけど,朝起きたらlinemusicのダウンロード曲全部消えてた
t_290052,line_music,2021-10-25T16:15:06.000Z,linemusic一曲ずつ買えなくなってた,linemusic一曲ずつ買えなくなってた
t_290168,line_music,2021-11-24T04:07:33.000Z,特に有線に繋がるレコチョク複数買い後はゆちゅぶmv公開後に30分に1回再生お願いできたら最高,有線に繋がるレコチョク複数買い後はゆちゅぶmv公開後に30分に1回再生お願いできたら最高
t_290262,line_music,2021-11-29T15:48:49.000Z,applemusicの配信開始になぜか時間がかかってしまっていますが、その隙にうっかりもーしょんくんlineスタンプが先に解禁されました,applemusicの配信開始になぜか時間がかかってしまっています
t_290278,line_music,2021-11-03T00:22:17.000Z,linemusic落ちてたの,linemusic落ちてた
t_290408,line_music,2021-11-17T09:06:35.000Z,linemusic急に聴けなくなった,linemusic急に聴けなくなった
t_290430,line_music,2021-10-28T19:29:00.000Z,ipodtouchのline障害がいまだになおらない・・・,
t_290558,line_music,2021-11-05T08:40:43.000Z,3ヶ月すぎると再生回数毎日減らされる仕組み,3ヶ月すぎると再生回数毎日減らされる
t_290775,line_music,2021-11-09T12:52:46.000Z,linemusicの一位なかなか取れてない気がする、ウィークリーは1位なんだけどね,linemusicの一位なかなか取れてない
t_290817,line_music,2021-12-11T01:42:31.000Z,再生数で応募のやつが聞いてる量バグってる,再生数で応募のやつが聞いてる量バグってる
t_290820,line_music,2021-10-28T15:30:42.000Z,linemusic止まってない,linemusic止まって
t_290910,line_music,2021-11-06T00:29:16.000Z,pclinemusic単リピ止まってた,pclinemusic単リピ止まってた
t_290919,line_music,2021-11-01T07:21:39.000Z,自体に登録しなくてもこの曲だけ買えたりはしないのかな,自体に登録しなくてもこの曲だけ買えたりはしないのかな
t_290981,line_music,2021-11-17T10:38:59.000Z,linemusicが下がりすぎててびっくり,
t_290982,line_music,2021-11-10T20:00:34.000Z,linemusic止まってない,linemusic止まって
t_290989,line_music,2021-10-26T01:00:52.000Z,会社で携帯見たら、linemusicの再生が止まってることに気づき,linemusicの再生が止まってる
t_291121,line_music,2021-12-12T19:45:33.000Z,リスト全部をループ出来るの今知った,リスト全部をループ出来る
t_291222,line_music,2021-11-27T13:40:34.000Z,車内で久々に聞いたら縦揺れ止まらん,縦揺れ止まらん
t_291508,line_music,2021-11-07T09:36:11.000Z,linemusicが2位から動かない,
t_291517,line_music,2021-11-23T01:23:35.000Z,linemusic止まってない,linemusic止まって
t_291569,line_music,2021-11-03T00:35:31.000Z,オフにしないと回数カウントされないですよっと,オフにしないと回数カウントされない
t_291770,line_music,2021-11-12T20:00:51.000Z,linemusic止まってない,linemusic止まって
t_291786,line_music,2021-11-25T16:20:37.000Z,この曲良すぎるのに歌詞分からないから一生問題に出せない,この曲良すぎるのに歌詞分からない
t_291843,line_music,2021-11-02T15:11:27.000Z,linemusic止まってない,linemusic止まって
t_291850,line_music,2021-11-11T09:47:45.000Z,linemusic止まってないですか,linemusic止まってないですか
t_291988,line_music,2021-11-19T11:00:42.000Z,linemusic止まってませんか,linemusic止まってませんか
t_292022,line_music,2021-11-25T12:22:24.000Z,linemusicからもドボイズ消えてて無理どういうこと,linemusicからもドボイズ消えてて無理
t_292141,line_music,2021-12-12T14:49:09.000Z,他のものになったらきつい,他のものになったらきつい
t_292303,line_music,2021-11-15T11:30:42.000Z,applemusicとlinemusicでhourmomentが聞けなくなってるんだけど、ひとぴー聞ける,applemusicとlinemusicでhourmomentが聞けなくなってる
t_292332,line_music,2021-11-22T08:25:01.000Z,linemusic昨日までちゃんと聴けてたのに突然1曲1曲で止まるようになったなんで,1曲1曲で止まるようになった
t_292358,line_music,2021-10-30T09:12:37.000Z,では、カウントされない方が出ないようにしたいー,
t_292375,line_music,2021-11-10T14:44:37.000Z,その内billboardでもポイント減らされたりするかもな〜,
t_292393,line_music,2021-11-04T11:00:29.000Z,linemusic止まってませんか,linemusic止まってませんか
t_292424,line_music,2021-10-24T15:19:28.000Z,linemusic嫌われすぎ問題,linemusic嫌われすぎ
t_292655,line_music,2021-12-04T22:50:35.000Z,linemusic、起きたら止まってた,起きたら止まってた
t_292798,line_music,2021-11-28T22:31:51.000Z,止まってたりする事があるから,止まってたりする
t_292876,line_music,2021-10-31T17:29:30.000Z,rocketeerが先行・最新のカウントが別々に分かれてしまいます,rocketeerが先行・最新のカウントが別々に分かれてしまいます
t_292982,line_music,2021-11-05T12:37:16.000Z,だけどlinemusicが紐付かなくて、まだできてない,だけどlinemusicが紐付かなくて、まだできてない
t_293035,line_music,2021-11-11T06:10:35.000Z,linemusic止まってない,linemusic止まって
t_293190,line_music,2021-10-25T20:10:35.000Z,linemusic止まってない,linemusic止まって
t_293274,line_music,2021-11-04T06:13:32.000Z,linemusicは止まってませんか,linemusicは止まってませんか
t_293417,line_music,2021-11-25T02:40:01.000Z,・1回の再生秒数が短い,1回の再生秒数が短い
t_293590,line_music,2021-10-31T16:50:39.000Z,回数が反映されない,
t_293604,line_music,2021-10-31T12:25:08.000Z,linemusic開いたらいきなりボケ,linemusic開いたらいきなりボケ
t_293657,line_music,2021-11-21T03:43:20.000Z,linemusicを流しながらみんはやできなくなったのは私だけでしょうか,linemusicを流しながらみんはやできなくなった
t_293672,line_music,2021-10-26T11:01:13.000Z,linemusic止まってませんか,linemusic止まってませんか
t_293786,line_music,2021-12-13T16:24:55.000Z,linemusicで保存した曲移行できないの面倒すぎる,linemusicで保存した曲移行できない
t_293930,line_music,2021-12-15T12:17:40.000Z,月額払いつつ課金コインないとフル聴けない曲に課金出来ないってどーゆーことよlinemusicさん,月額払いつつ課金コインないとフル聴けない曲に課金出来ない
t_293992,line_music,2021-12-08T06:10:37.000Z,linemusic止まってない,linemusic止まって
t_294196,line_music,2021-10-31T15:30:33.000Z,linemusic止まってない,linemusic止まって
t_294291,line_music,2021-11-08T07:44:32.000Z,なぜlinemusicのなかにハードオフの店内bgmがないのか謎すぎる,なぜlinemusicのなかにハードオフの店内bgmがないのか
t_294371,line_music,2021-11-13T11:00:57.000Z,linemusic止まってませんか,linemusic止まってませんか
t_294480,line_music,2021-11-02T23:26:19.000Z,linemusic止まってないはてな,linemusic止まってないはてな
t_294530,line_music,2021-10-22T19:10:27.000Z,linemusic止まってる気がするから、わたし夢の中で確認して〜,linemusic止まってる
t_294552,line_music,2021-11-06T01:08:23.000Z,linemusicは止まってませんか,linemusicは止まってませんか
t_294609,line_music,2021-11-17T09:08:55.000Z,linemusic鯖落ちしてる,linemusic鯖落ちしてる
t_294721,line_music,2021-11-17T10:32:10.000Z,本日のレッスン、linemusicの調子が悪すぎて曲が流せなかったから、appleの方できちんと買ったohmygodとfryandfryでアイソレとリズトレを小中学生にさせてしまいました,本日のレッスン、linemusicの調子が悪すぎて曲が流せなかった
t_294780,line_music,2021-11-10T11:08:39.000Z,の展開がよすぎてアーーーーー,の展開がよすぎ
t_294801,line_music,2021-10-27T10:36:41.000Z,単リピ止まってませんか,単リピ止まってませんか
t_294879,line_music,2021-10-27T10:59:02.000Z,単リピ止まってないかい,
t_294923,line_music,2021-10-27T02:35:21.000Z,linemusicでrocketeer聴いていたら急に画面に現れた,linemusicでrocketeer聴いていたら急に画面に現れた
t_294959,line_music,2021-11-12T06:18:13.000Z,linemusic止まってない,linemusic止まって
t_295022,line_music,2021-11-30T15:20:10.000Z,着信音の方がなかった、、、,着信音の方がなかった
t_295076,line_music,2021-10-23T16:26:58.000Z,linemusicにgirlinthefireがないの納得できん,
