id,app_name,datetime,context,prediction
g_5813,majica,2021-11-28 10:00:24,動作確認はしっかりして欲しいし早く修正してくれないと困る,動作確認はしっかりして欲しいし早く修正してくれないと困る
g_5815,majica,2021-11-28 17:07:51,何度も繰り返し停止が表示され、この不具合が直る気配は一向に感じられない,何度も繰り返し停止が表示
g_5817,majica,2021-11-27 20:58:08,予期せぬエラーが発生しましたとなりまったくマジカの画面が開けない,予期せぬエラーが発生しましたとなりまったくマジカの画面が開けない
g_5818,majica,2021-11-05 13:03:47,クーポンの利用条件がわからない,クーポンの利用条件がわからない
g_5819,majica,2021-11-27 19:14:23,アプリが開きません,アプリが開きません
g_5820,majica,2021-11-29 08:02:29,カード使うと、サンキューメール等は来るけど開けません,開けません
g_5821,majica,2021-12-15 10:20:11,アプリに移行したらポイントカードは持ち歩かないし、なんなら捨てますが、メルアドid管理などへの移行も出来ないとのこと,メルアドid管理などへの移行も出来ないと
g_5822,majica,2021-11-27 14:18:20,25日からアプリがたちあがらなくなりました,アプリがたちあがらなくなりました
g_5823,majica,2021-11-29 21:11:22,突然使えなくなって困ってます,使えなくなって
g_5825,majica,2021-11-27 17:31:19,早く使えるようになってほしいです,早く使えるようになってほしい
g_5827,majica,2021-11-27 17:56:11,現金持っていなかったら、いくら残高があったとしても買い物ができない,現金持っていなかったら、いくら残高があったとしても買い物ができない
g_5829,majica,2021-11-26 21:55:20,って表示がでて開かない,開かない
g_5830,majica,2021-11-27 15:33:45,閉じてもアプリ停止が何度も続き困ってしまいました,アプリ停止
g_5831,majica,2021-11-29 18:33:02,今日使えなくて困りました,使えなくて
g_5833,majica,2021-11-27 13:22:16,0にアップデートした後起動できなくなりました,起動できなくなりました
g_5834,majica,2021-11-30 23:57:56,強制終了してしまう不具合応急処置店員さんに聞いたところ、1度機内モードで立ち上げ、カード読み込み画面になったら通信接続すると繋がるよう,強制終了してしまう不具合
g_5835,majica,2021-11-26 22:50:48,起動せずチャージできないため商品購入できず,起動せずチャージできない
g_5836,majica,2021-11-30 23:06:39,アプリが開かない,アプリが開かない
g_5838,majica,2021-11-27 08:41:35,アプリ更新してから全くアプリが開けなくなってしまった,アプリ更新してから全くアプリが開けなくなってしまった
g_5839,majica,2021-11-29 21:33:58,25日頃からずっと開く事すら出来ずです,開く事すら出来ず
g_5840,majica,2021-11-29 10:52:02,androidですが早くなんとかして欲しい,早くなんとかして欲しい
g_5842,majica,2021-11-29 08:02:29,アプリを開くと落ちます,アプリを開くと落ちます
g_5843,majica,2021-11-28 09:55:21,立ち上げようとしたら起動しなくなった,起動しなくなった
g_5844,majica,2021-11-29 02:36:28,クレカがあるからポイントもつくし、買い物は出来るけど、クーポンやサイトが見られない,クーポンやサイトが見られない
g_5846,majica,2021-11-27 16:06:07,急に起動しなくなった,起動しなくなった
g_5847,majica,2021-11-28 12:52:45,使えねぇ~,使えねぇ
g_5848,majica,2021-11-28 16:01:04,majicaカード持ってたから良かったものの、すぐに改善してください,すぐに改善してください
g_5850,majica,2021-11-29 08:52:56,急にアプリが開かなくなりました,アプリが開かなくなりました
g_5852,majica,2021-11-27 04:11:40,昨日、更新してからアプリが開けない,更新してからアプリが開けない
g_5855,majica,2021-11-27 15:04:57,wi-fiも電波も良好なのにいきなり何で,wi-fiも電波も良好なのにいきなり
g_5858,majica,2021-12-05 15:00:34,今表示されない,表示されない
g_5859,majica,2021-12-01 15:25:15,ねぇ,ねぇ
g_5860,majica,2021-11-27 14:30:33,以前は終了できなかったが、最近は起動もできなくなった,起動もできなくなった
g_5861,majica,2021-11-27 08:31:59,アプリを開こうとすると繰り返し停止してますと表示されて中身がみれずすぐに開く前の画面に戻り困ります,アプリを開こうとすると繰り返し停止してますと表示されて中身がみれずすぐに開く前の画面に戻り
g_5862,majica,2021-11-30 14:31:37,アプリが使えなくてバーコードも提示出来なかったし、クーポンも使えなかったし、何よりマジカ払いが出来なかったので円満会計も出来ないし最低過ぎますね,アプリが使えなくてバーコードも提示出来なかったし、クーポンも使えなかったし、何よりマジカ払いが出来なかった
g_5863,majica,2021-11-28 17:34:46,アプリ開こうとすると停止して開けません,アプリ開こうとすると停止して開けません
g_5865,majica,2021-11-28 10:10:22,アプリが停止の状態が続いてるしちょいちょいエラー何とかなんねーの,アプリが停止の状態が続いてる
g_5868,majica,2021-11-29 12:29:09,え、強制終了で一切開かなくなったんやけど,強制終了で一切開かなくなった
g_5871,majica,2021-11-26 18:18:00,そろそろ使えなくて丸一日経つんですけど,使えなくて
g_5873,majica,2021-11-04 09:56:34,アプリを再起動してくだいってメッセージが表示され全く起動しない最悪のアプリ,アプリを再起動してくだいってメッセージが表示され全く起動しない
g_5874,majica,2021-12-02 13:49:12,全然使えないんだけど,全然使えない
g_5875,majica,2021-11-29 14:37:58,食品はアピタピアゴで購入していて、チャージしてあったので買い物できなくて本当に不便です,買い物できなくて
g_5876,majica,2021-11-26 08:56:31,今朝アプリを開こうとしたら繰り返し停止していますと出て起動すら出来ない,アプリを開こうとしたら繰り返し停止していますと出て起動すら出来ない
g_5877,majica,2021-12-03 10:46:09,アプリが強制終了していまい大変困っている,アプリが強制終了していまい
g_5878,majica,2021-11-28 18:45:24,会計前に立ち上げたら、エラーで起動しない,エラーで起動しない
g_5881,majica,2021-11-28 11:13:57,アプリが全く起動せず,アプリが全く起動せず
g_5882,majica,2021-12-04 06:39:04,アナウンスが足りないのではないでしょうか,アナウンスが足りない
g_5883,majica,2021-11-28 18:39:51,r311月28日キャッシュアプリで起動出来ない不具合なんて致命的すぎる,キャッシュアプリで起動出来ない
g_5884,majica,2021-11-29 01:13:47,お金を扱うアプリなのだから、しっかりテストしてから公開して下さい,しっかりテストしてから公開して下さい
g_5885,majica,2021-11-26 22:50:48,使えないならアナウンスして欲しい,使えないならアナウンスして欲しい
g_5887,majica,2021-11-28 21:49:02,最低でも、店頭の機械でクーポンが出せるqrも表示させるべき,店頭の機械でクーポンが出せるqrも表示させるべき
g_5888,majica,2021-11-27 12:41:28,2021年11月23日にはアプリが起動できたのに、今日ドンキに行ったら起動できなくなりました入金したばかりなのに,起動できなくなりました
g_5889,majica,2021-11-30 15:21:51,アプリが起動しません,アプリが起動しません
g_5890,majica,2021-10-26 17:06:08,登録時エラー表示になっていても実際は登録出来ていた様です,登録時エラー表示になっていても実際は登録出来ていた
g_5891,majica,2021-11-29 08:02:29,皆さんと同じで、25日から未だ29日に使えません,使えません
g_5892,majica,2021-11-28 00:19:02,昨日突然アプリ使えなくなった,アプリ使えなくなった
g_5894,majica,2021-11-27 22:46:31,色々便利だけど不具合で使えないときがある,不具合で使えない
g_5895,majica,2021-11-26 21:45:51,majicaカードに入金又ポイントを使うのは出来ないのですか,majicaカードに入金又ポイントを使うのは出来ないのですか
g_5897,majica,2021-10-26 15:02:26,とても安い訳ではなく、クジが当たるわけでもなく、使えるクーポンがあるわけでもなくイベントのキャンペーンのがあるのにも関わらず教えて貰えず、くそ,クジが当たるわけでもなく、使えるクーポンがあるわけでもなくイベントのキャンペーンのがあるのにも関わらず教えて貰えず
g_5900,majica,2021-11-26 11:13:00,今日アプリ更新したら全く繋がらない,アプリ更新したら全く繋がらない
g_5902,majica,2021-11-25 16:06:46,アプリ更新したらバグって使えなくなった,アプリ更新したらバグって使えなくなった
g_5903,majica,2021-11-28 17:07:51,1日も早く改善してほしい,1日も早く改善してほしい
g_5904,majica,2021-12-07 07:55:41,今まで普通に使えていたものが機種変でエラーが発生とかで使えないなんて舐めてる,機種変でエラーが発生
g_5905,majica,2021-11-27 21:27:20,アプリが開かなくなりアンストしても大丈夫なのか心配です,アプリが開かなくなりアンストしても大丈夫なのか
g_5906,majica,2021-11-28 08:32:59,皆さん、同じコメントが多いのに、お返事もないし改善もされていません,同じコメントが多いのに、お返事もないし改善もされていません
g_5908,majica,2021-11-27 22:46:31,現在もandroidでアプリがひらかない,androidでアプリがひらかない
g_5911,majica,2021-11-28 18:37:08,11月25日からアプリが開けません,アプリが開けません
g_5912,majica,2021-11-28 15:10:16,アプリが何度挑戦しても開けません,アプリが何度挑戦しても開けません
g_5913,majica,2021-11-27 09:02:27,アプリ立ち上がらないです,アプリ立ち上がらない
g_5916,majica,2021-11-28 11:54:58,店舗内での通信エラーが多すぎ,店舗内での通信エラーが多すぎ
g_5919,majica,2021-11-28 21:49:02,昨日までアプリを開く事ができていたのに、ドンキ行く前にチラシ見ようかと開いたら、バーコードすら出ない,バーコードすら出ない
g_5920,majica,2021-10-21 16:08:15,そのままスマホ自体がフリーズしてしまいます,スマホ自体がフリーズしてしまいます
g_5922,majica,2021-12-05 22:53:34,予期しないエラーが発生しました,予期しないエラーが発生しました
g_5924,majica,2021-12-02 08:29:50,11月29日のバージョンアップを適用しても起動不良が改善されません,起動不良が改善されません
g_5925,majica,2021-11-29 09:52:33,今までは何も問題なく使えていたのに、週末から急に使えなくなった,使えなくなった
g_5926,majica,2021-11-27 14:25:16,更新から起動しなくなった,更新から起動しなくなった
g_5929,majica,2021-11-28 18:31:05,アプリを使用しようとすると開かずお店の聞いてもそんな話出ていません,アプリを使用しようとすると開かず
g_5930,majica,2021-11-29 02:03:21,ucsカードの連携をしましたが、クレジットカード用パスワードというのが必要のようでカードからのチャージのログインができません,カードからのチャージのログインができません
g_5932,majica,2021-11-27 14:57:24,再起動してもダメ、更新し忘れもなくレジで店員さんも相談にのってくださったがダメ,再起動してもダメ
g_5933,majica,2021-11-29 13:48:51,使えるもの動作不良したら、即ロールバックして元に戻して欲しいです,使えるもの動作不良したら、即ロールバックして元に戻して欲しい
g_5934,majica,2021-11-28 17:07:51,スマホ1つで出掛けられる便利さがなくなった,スマホ1つで出掛けられる便利さがなくなった
g_5937,majica,2021-11-28 20:13:09,バーコードも出ないので、結局、カード持って行かないとマジカが使えない,バーコードも出ない
g_5939,majica,2021-11-27 14:45:39,アプリの起動が出来ないのでクーポンが出せません,アプリの起動が出来ない
g_5940,majica,2021-11-27 14:37:17,エラーとも出ません,エラーとも出ません
g_5941,majica,2021-12-01 23:05:11,クーポンを獲得しようとアプリを開いたら強制終了,アプリを開いたら強制終了
g_5942,majica,2021-11-29 19:18:39,アプリが開けれずクーポン使えず購入せず帰宅,アプリが開けれず
g_5943,majica,2021-11-28 18:37:17,再起動しても、起動できない,起動できない
g_5944,majica,2021-11-29 22:56:43,早く対処してほしい,早く対処してほしい
g_5945,majica,2021-11-28 23:35:14,11/26からログイン出来ませんでした,ログイン出来ません
g_5947,majica,2021-11-27 00:06:51,アプリを再起動して下さいと出ます,アプリを再起動して下さいと出ます
g_5948,majica,2021-11-21 08:58:09,各店舗の切り替えはスムーズですが、店舗の会員お買い得商品の検索が、分類が無くて見にくいのが評価の減点です,店舗の会員お買い得商品の検索が、分類が無くて見にくい
g_5949,majica,2021-11-28 11:39:37,ポイントも割引も受けれない,ポイントも割引も受けれない
g_5950,majica,2021-11-27 12:41:28,お金返して,お金返して
g_5951,majica,2021-12-03 23:46:06,よく使ってますので早く改善して下さい,早く改善して下さい
g_5953,majica,2021-11-29 20:41:37,私も毎日使うので使えなくなったのは凄く不便でした,使えなくなった
g_5954,majica,2021-10-30 21:46:09,とかが出てしまい全く使えなくなりました,使えなくなりました
g_5956,majica,2021-11-29 12:50:20,更新後まだアプリが開きません何故,アプリが開きません
g_5957,majica,2021-11-29 00:59:53,チャージ残高もあるのにどうなるのか全くわからない,チャージ残高もあるのにどうなるのか
g_5958,majica,2021-11-27 14:20:40,昨日からずっと強制終了,強制終了
g_5959,majica,2021-11-27 09:23:13,アプリ開かなくなりました週末買い物したかったのに,アプリ開かなくなりました
g_5960,majica,2021-11-30 19:41:55,2回タップしても終了出来ません,2回タップしても終了出来ません
g_5961,majica,2021-11-28 12:15:44,突然開けなくなりました,突然開けなくなりました
g_5962,majica,2021-12-04 20:25:14,けどアプリ不具合の間のポイントはレシート持って店舗にてで、レシート無かったら購入した店舗からレシートの再発行ってめんどくさくてしない人多いと思う,アプリ不具合の間のポイントはレシート持って店舗にてで、レシート無かったら購入した店舗からレシートの再発行
g_5963,majica,2021-11-27 17:56:11,トライしてみましたが、会員証も表示できず再試行の画面になるだけ,会員証も表示できず再試行の画面になる
g_5965,majica,2021-11-29 17:36:40,急に使えなくなりました,使えなくなりました
g_5966,majica,2021-12-01 19:12:10,不具合解消と出ていたがアンインストールして入れ直しても解消されないどうなってるんだ,不具合解消と出ていたがアンインストールして入れ直しても解消されない
g_5967,majica,2021-11-27 16:22:48,チャージしたあとアプリが起動しなくなりました,チャージしたあとアプリが起動しなくなりました
g_5969,majica,2021-11-27 16:06:07,メインで利用していたからすっごく不便,メインで利用していたからすっごく不便
g_5970,majica,2021-11-28 15:15:12,アプリが急に開かなくなった,アプリが急に開かなくなった
g_5971,majica,2021-11-27 14:45:39,今日も買い物に行きましたが頻繁にアプリが落ちます,アプリが落ちます
g_5972,majica,2021-11-27 10:09:19,今朝突然アプリを起動しても立ち上がらなくなった、スマホを再起動させるも変化なし,アプリを起動しても立ち上がらなくなった
g_5973,majica,2021-12-04 16:07:11,11/26アプリ開けません,アプリ開けません
g_5974,majica,2021-11-26 20:03:04,アプリで支払いをしようとしたら起動せず仕方なく現金支払いに,アプリで支払いをしようとしたら起動せず
g_5975,majica,2021-11-30 19:41:55,改善下さい,改善下さい
g_5976,majica,2021-11-28 07:32:50,全然開かない,全然開かない
g_5977,majica,2021-11-02 00:10:14,全く使えないアプリ予期せぬエラーが発生しました,予期せぬエラーが発生しました
g_5978,majica,2021-11-28 23:41:22,買い物できなくて困る,買い物できなくて
g_5979,majica,2021-11-27 22:52:17,開かなくなりましたお店の人に言ったら携帯が悪いと言われました怒,開かなくなりました
g_5983,majica,2021-11-29 11:49:40,早急に直してください,早急に直してください
g_5985,majica,2021-11-28 21:41:17,他の方が書かれている通り、2021/11/28アプリが起動しない不具合が起きましたが、インストールし直したら、起動するようになりました,アプリが起動しない
g_5986,majica,2021-11-28 21:47:43,買い物に行きましたが使えず、それなのにレジの店員さんからはマジカはありますか,使えず
g_5988,majica,2021-11-25 21:59:29,予期しないエラーが発送しましたとずっとでます,予期しないエラーが発送しましたとずっとでます
g_5989,majica,2021-11-27 16:08:34,20回強制終了、端末2回再起動、容量も申し分ない,
g_5992,majica,2021-11-29 13:48:31,急に起動しなくなった,起動しなくなった
g_5993,majica,2021-12-01 22:51:47,いつになったら起動できるようになるのか教えてください,いつになったら起動できるようになるのか
g_5995,majica,2021-11-29 02:03:21,すごくわかりにくい,わかりにくい
g_5996,majica,2021-11-28 14:21:34,端末のバージョンの問題なのですが、この端末はバージョンアップができない端末です,バージョンアップができない
g_5997,majica,2021-11-26 16:35:04,アプリが開かなくなりました,アプリが開かなくなりました
g_5999,majica,2021-11-26 22:23:19,アプリが開けません,アプリが開けません
g_6000,majica,2021-11-28 09:27:27,昨日から、アプリが動かない,アプリが動かない
g_6003,majica,2021-12-02 10:57:01,最近、不具合多すぎです,不具合多すぎ
g_6004,majica,2021-11-28 18:32:48,今、最新にアップデートすると開けないので、してはいけません,開けない
g_6007,majica,2021-11-27 00:06:51,直して下さいm__m,直して下さい
g_6008,majica,2021-11-28 20:36:51,androidで使用不可w残金返して,androidで使用不可w残金返して
g_6009,majica,2021-11-26 16:57:08,改善を願います,改善を願います
g_6011,majica,2021-12-04 16:07:11,ポイントも貯まらず使えず予定がくるいました,ポイントも貯まらず使えず
g_6013,majica,2021-12-02 11:10:40,※追記12/02アプリは起動しバーコードも表示されるがクーポンのページのみ不明なエラーと表示され中々表示されない状態です,クーポンのページのみ不明なエラーと表示され中々表示されない
g_6014,majica,2021-11-27 18:30:26,そんな当たり前の手順すら取れんのか,そんな当たり前の手順すら取れんのか
g_6019,majica,2021-11-27 16:04:45,アプリが開きません,アプリが開きません
g_6022,majica,2021-11-27 16:09:15,しょっちゅ使い物にならなくなる,使い物にならなくなる
g_6023,majica,2021-11-29 20:03:41,アプリが開かない,アプリが開かない
g_6025,majica,2021-11-27 07:55:28,昨日店頭に入る前に残高確認したら開かず、サービスカウンターで問い合わせたら最初わからなかったようですが、あとでアンドロイドだけシステム障害で使用不可だと言われました,残高確認したら開かず
g_6026,majica,2021-11-29 16:56:28,開けなくなった、本当に困ってます,開けなくなった
g_6027,majica,2021-12-02 13:11:34,が、再度ログインするとアドレスでも電話番号でも登録出来ず買い物できない状態です,再度ログインするとアドレスでも電話番号でも登録出来ず買い物できない
g_6028,majica,2021-11-26 10:45:29,急に開かなくなりました,開かなくなりました
g_6029,majica,2021-11-27 17:31:19,アプリが機能しない,アプリが機能しない
g_6030,majica,2021-11-17 12:43:47,エラーになって登録できず,エラーになって登録できず
g_6032,majica,2021-11-25 22:47:28,再インストールしても意味ない,再インストールしても意味ない
g_6033,majica,2021-11-29 23:57:12,28から立ち上がりません,28から立ち上がりません
g_6034,majica,2021-11-27 10:46:51,昨日からまったく起動しない,起動しない
g_6036,majica,2021-11-26 21:09:42,買い物しようとしたら全く開かなくなった端末機何度も再起動してもダメただでさえ、アピタ、ピアゴ店舗でバーコード提示しても読み取ってくれず四苦八苦してるのにドンキ店舗はスムーズに読み取ってくれる今回のは、コメント見るに、自分だけの不具合ではない模様,開かなくなった
g_6037,majica,2021-11-29 18:17:22,たちあがらない,たちあがらない
g_6038,majica,2021-11-28 16:57:18,改善してください,改善してください
g_6039,majica,2021-11-28 12:57:18,繋がらない,繋がらない
g_6041,majica,2021-11-30 09:27:08,11/25前後からアプリを開いても強制終了、会員バーコードもクーポンも何も出せない状態、これでは買い物ができないと、こちらのレビューを見に来て沢山の方が同じ状態であることがわかった,アプリを開いても強制終了、会員バーコードもクーポンも何も出せない
g_6042,majica,2021-11-29 10:57:33,一昨日から何度立ち上げても動きません,動きません
g_6043,majica,2021-11-29 15:40:31,アプリ作動しないです,アプリ作動しない
g_6044,majica,2021-11-28 16:43:06,起動しなくなりました,起動しなくなりました
g_6045,majica,2021-11-28 16:30:21,昨日からアプリを起動するも強制終了されて開けなくなっている,強制終了されて開けなくなっている
g_6046,majica,2021-11-27 19:14:23,至急なおしてください,至急なおしてください
g_6047,majica,2021-11-28 18:32:48,まず、開かなければ機内モードで開いてみてください,開かなければ機内モードで開いてみてください
g_6048,majica,2021-11-30 12:47:43,通信エラーの期間長すぎ入金してるのに不安でしかない,通信エラー
g_6050,majica,2021-11-28 13:48:12,昨日よりアプリが開けません,アプリが開けません
g_6052,majica,2021-11-28 09:38:57,アプデ前まで普通に使えていたのに、急にアプリを開くことすらできなくなりました,アプリを開くことすらできなくなりました
g_6055,majica,2021-11-26 09:42:25,アプリをアップデートしたラ、マジカが、繰り返し停止しています,アプリをアップデートしたラ、マジカが、繰り返し停止しています
g_6058,majica,2021-11-27 21:47:15,今朝からアプリが全く開けません,アプリが全く開けません
g_6059,majica,2021-11-28 07:32:50,クーポンもなんにも使えへん,クーポンもなんにも使えへん
g_6060,majica,2021-11-28 08:10:55,バージョンも最新だし容量も余裕あるのに意味不明,容量も余裕あるのに意味不明
g_6061,majica,2021-11-27 17:03:19,アップデートで起動不能何とかしてクーポンすら使えない️,起動不能何とかしてクーポンすら使えない
g_6063,majica,2021-11-27 16:12:36,チャージしてある分が消えたりしないかなあ,チャージしてある分が消えたりしない
g_6064,majica,2021-11-26 22:23:19,アンインストールしたらチャージした金額とポイントは消えちゃうのですか,アンインストールしたらチャージした金額とポイントは消えちゃうのですか
g_6065,majica,2021-11-29 15:37:38,エラーがでて使えない,エラーがでて使えない
g_6067,majica,2021-11-28 22:18:29,不具合発生からメールとか公表してないけど,不具合発生からメールとか公表してない
g_6068,majica,2021-11-27 13:16:37,最新版へ11/26に更新したところアプリが起動不能になりました,アプリが起動不能になりました
g_6069,majica,2021-11-26 12:27:22,11月25日のアプリ更新後、起動しなくなり全く使えない,起動しなくなり
g_6070,majica,2021-11-30 23:06:39,カードがあったからいいけど、電子の意味がない,電子の意味がない
g_6071,majica,2021-11-27 14:38:43,機内モードにするとバーコードが出る場合もあるみたいだが出ない事もある事を想定して従業員に指導しておいてほしい,バーコードが出る場合もあるみたいだが出ない事もある事を想定して従業員に指導しておいてほしい
g_6072,majica,2021-11-27 08:18:38,アプリが開かない,アプリが開かない
g_6073,majica,2021-11-28 16:33:40,全然開けない私のスマホandroidだからかな,全然開けない
g_6074,majica,2021-12-01 10:26:16,一部の端末にて、11/25に公開されました最新バージョンへアップデートすると、アプリが強制終了してしまう事象が発生しておりました,アプリが強制終了してしまう
g_6075,majica,2021-11-28 14:26:52,何とかしてくれますか怒,何とかしてくれますか
g_6076,majica,2021-11-26 20:06:18,11月26日急に起動できなくなりました,起動できなくなりました
g_6078,majica,2021-11-28 23:41:22,全く立ち上がらなくなった,全く立ち上がらなくなった
g_6079,majica,2021-11-27 23:01:39,アプリが起動しません改善お願いします,アプリが起動しません
g_6080,majica,2021-10-27 18:01:30,機種変前は、お買い物やコンタクトの購入など、便利に使えていたので、xperia10iiiとの相性が悪いのか、つかえなくなって残念です,xperia10iiiとの相性が悪い
g_6081,majica,2021-11-27 14:57:37,買い物できない,買い物できない
g_6082,majica,2021-10-26 17:06:08,新規登録時エラーが出て登録できませんでしたがサポート問い合わせし30分後に回答頂き解決したので再レビュー,新規登録時エラーが出て登録できません
g_6083,majica,2021-11-28 20:13:09,アプリが開きません,アプリが開きません
g_6085,majica,2021-11-28 19:07:48,アプリが起動しません,アプリが起動しません
g_6086,majica,2021-11-12 07:15:39,といったメッセージがでて登録完了出来ません,登録完了出来ません
g_6089,majica,2021-11-30 22:40:01,起動できない状態が続いておりどうなることかと思いながら待っていました,起動できない状態が続いており
g_6090,majica,2021-11-28 06:02:29,同じカードで情報入力もしたのに最悪な状態,
g_6091,majica,2021-11-28 22:33:52,同様のコメントが多数書かれているのに、11月28日22:30現在何のアナウンスも無し,何のアナウンスも無し
g_6092,majica,2021-11-28 11:13:57,20000円チャージしたばかり早急に改善を,早急に改善を
g_6093,majica,2021-11-30 17:12:32,買い物しようと思いドンキに来ましたが、アプリが開けず諦めました11/29→11/30アプリを更新したら開けるようになりました,アプリが開けず
g_6094,majica,2021-12-01 11:16:17,繰り返し停止していますとエラーが出て開けない,繰り返し停止していますとエラーが出て開けない
g_6095,majica,2021-11-26 09:10:56,開き直しても改善されず、アンインストールして再度入れ直しもしてみましたがまったく変わらず,開き直しても改善されず
g_6097,majica,2021-11-27 14:45:10,チャージしてあるのに開けないから、使えません,チャージしてあるのに開けない
g_6100,majica,2021-11-28 18:16:48,今日も試しに開いてみたら同じで開けなかった,試しに開いてみたら同じで開けなかった
g_6101,majica,2021-11-29 18:41:31,前日からずっと起動できません,起動できません
g_6102,majica,2021-11-27 08:42:20,昨日からマジカアプリが急に開けなくなって、困ってます,マジカアプリが急に開けなくなって
g_6104,majica,2021-11-29 20:15:21,不親切すぎやしないかね,不親切すぎ
g_6106,majica,2021-11-28 10:47:32,アプリを更新したら、アプリが起動しなくなった,アプリを更新したら、アプリが起動しなくなった
g_6108,majica,2021-11-26 13:26:06,️やめてください,[UNK]やめてください
g_6109,majica,2021-11-27 23:04:11,全然使えない買い物に行ってアプリの調子が悪いので問い合わせしたら対応してもらえなかったわざわざ買い物に行って門前払い酷くないですか,全然使えない買い物に行ってアプリの調子が悪いので問い合わせしたら対応してもらえなかった
g_6111,majica,2021-11-30 13:07:11,11/29に不具合を修正したとのことですが、一向に開けずエラーがでます,開けずエラーがでます
g_6112,majica,2021-11-27 09:09:40,26日いつもの様にアプリで買い物しようとしたけど立ち上がらず、店内で聞いても,立ち上がらず
g_6113,majica,2021-11-26 20:03:04,問題が修正されるまでダウングレード版を配信して欲しいですね,問題が修正されるまでダウングレード版を配信して欲しい
g_6115,majica,2021-11-28 10:00:24,買い物にきてアプリを立ち上げようとしても繋がらず他の人と同様,繋がらず
g_6117,majica,2021-11-28 21:08:53,majicaのアプリが立ち上がらない,majicaのアプリが立ち上がらない
g_6118,majica,2021-11-25 23:44:11,開けない最悪,開けない
g_6121,majica,2021-11-30 04:32:11,アプリの更新をしたが、一晩たってもインストールが終わらない,インストールが終わらない
g_6122,majica,2021-11-26 10:12:55,アップデートしてから開かなくなったんだが,開かなくなった
g_6123,majica,2021-10-22 18:14:18,プレステ5当たらないしxboxx買えたから用済みとも言う通知煩いから消します,プレステ5当たらないしxboxx買えたから用済みとも言う通知煩いから消します
g_6124,majica,2021-11-26 17:23:53,0にアップデートしたら、アプリが起動出来なくなりました,アプリが起動出来なくなりました
