id,app_name,datetime,context,prediction
t_4600664,楽天ペイ,2021-12-02T22:31:16.000Z,“楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建”,決済エラーでもお金はしっかり引き落とされる不具合
t_4600725,楽天ペイ,2021-12-03T08:55:22.000Z,金融システムが落ちたカオスrt:楽天ペイ、決済エラーでも引き落とし銀行システム障害,金融システムが落ちた
t_4600758,楽天ペイ,2021-12-06T22:51:43.000Z,普段利用しているお店がpaypayしか使えなかったりしてピンチですw,
t_4600790,楽天ペイ,2021-11-03T04:50:30.000Z,boothで楽天ペイで購入したシナリオのダウンロードが一向にできないのですが、原因なんだ,boothで楽天ペイで購入したシナリオのダウンロードが一向にできない
t_4600833,楽天ペイ,2021-12-08T14:56:32.000Z,楽天ペイでキャッシュのみでポイント使わない設定の設定が消えてもう設定出来ない仕様になったんか,ポイント使わない設定の設定が消えてもう設定出来ない仕様になったんか
t_4600877,楽天ペイ,2021-12-03T01:00:24.000Z,/楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4600912,楽天ペイ,2021-12-09T00:33:59.000Z,楽天ペイ使えなくなったのでログアウトしてサインインしたらエラーでまくったけど結論クレカ更新でセキュリティコードの再入力が必要だった模様,ログアウトしてサインインしたらエラーでまくったけど結論クレカ更新でセキュリティコードの再入力が必要だった
t_4600920,楽天ペイ,2021-11-03T07:13:27.000Z,iphoneにしてから楽天ペイの決済でめちゃくちゃバーコード読み取り時にエラーが出るんだけど俺だけ,iphoneにしてから楽天ペイの決済でめちゃくちゃバーコード読み取り時にエラーが出る
t_4600953,楽天ペイ,2021-11-12T10:06:27.000Z,スマホしか持たずに薬王堂行って楽天ペイでお支払しようとしたらずっとグルグルなってお支払するまでに10分かかった,スマホしか持たずに薬王堂行って楽天ペイでお支払しようとしたらずっとグルグルなってお支払するまでに10分かかった
t_4601047,楽天ペイ,2021-10-30T04:29:36.000Z,楽天会員やめたら楽天ペイも使えなくなったのでまた登録したが楽天キャッシュ消えた,楽天会員やめたら楽天ペイも使えなくなったのでまた登録したが楽天キャッシュ消えた
t_4601052,楽天ペイ,2021-12-09T09:39:46.000Z,多分docomowifiとか拾いかけで電波が不安定だったのだと思う,docomowifiとか拾いかけで電波が不安定
t_4601077,楽天ペイ,2021-10-24T08:44:23.000Z,楽天市場で買い物する際にポイント利用して、買うとその買い物で付与されるポイントが少なくなる,買うとその買い物で付与されるポイントが少なくなる
t_4601083,楽天ペイ,2021-12-03T04:28:49.000Z,想像以上にひどかった»楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4601098,楽天ペイ,2021-12-06T12:27:04.000Z,むっちゃ頑張ったboothのお通販を2回楽天ペイで払ったら違う販売元で欲しかったので2回1回はなぜか支払われてなくキャンセルになってた,頑張ったboothのお通販を2回楽天ペイで払ったら違う販売元で欲しかったので2回1回はなぜか支払われてなくキャンセルになってた
t_4601123,楽天ペイ,2021-12-03T01:16:30.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4601127,楽天ペイ,2021-11-15T14:18:28.000Z,今月と先月のカード明細チェックしてたら楽天ペイのポイント払いしたはずのものが複数クレジットカードにも反映されてて二重払いされてる可能性あり,今月と先月のカード明細チェックしてたら楽天ペイのポイント払いしたはずのものが複数クレジットカードにも反映されてて二重払いされてる可能性あり
t_4601135,楽天ペイ,2021-11-11T00:19:04.000Z,なんとかpaypay、楽天ペイで乗り切ろうと思ったらjrは使えなかった,jrは使えなかった
t_4601215,楽天ペイ,2021-11-26T16:49:13.000Z,さっきセブン行ったら使えなくて店員も困ってたよ,使えなくて
t_4601263,楽天ペイ,2021-11-28T03:19:06.000Z,楽天ペイがつながらん,楽天ペイがつながらん
t_4601265,楽天ペイ,2021-12-03T12:21:01.000Z,ああ、あのd払いの変な通知はやっぱり不具合か,あのd払いの変な通知はやっぱり不具合
t_4601278,楽天ペイ,2021-12-03T04:23:38.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発-市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4601280,楽天ペイ,2021-11-30T10:46:55.000Z,楽天ペイチャージしたらシステムエラーで2万ちょっとが虚空に消えましたヤバイヤバいやばい,楽天ペイチャージしたらシステムエラーで2万ちょっとが虚空に消えました
t_4601281,楽天ペイ,2021-12-03T11:33:38.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発-市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4601308,楽天ペイ,2021-11-26T04:00:27.000Z,エントリーやら地味にめんどくさいから最近使ってなかった,エントリーやら地味にめんどくさい
t_4601328,楽天ペイ,2021-11-21T15:37:54.000Z,クイックスタートでも引き継げてないの意外とある,クイックスタートでも引き継げてない
t_4601401,楽天ペイ,2021-12-03T11:00:10.000Z,よくわからんけど楽天ペイ使えなくなると不便だからあんまりいじめないでね,楽天ペイ使えなくなると不便
t_4601423,楽天ペイ,2021-11-03T13:25:13.000Z,楽天ポイントは対応してるのに楽天ペイは対応してなくてレジで気まずい感じになるのが3回続いた,楽天ポイントは対応してるのに楽天ペイは対応してなくて
t_4601437,楽天ペイ,2021-11-05T11:35:30.000Z,1時間以内に決済完了って書いてあるけど、カートにまだ入ってない,カートにまだ入ってない
t_4601475,楽天ペイ,2021-11-01T23:16:57.000Z,it系企業がどんどん参入してきましたが、決済データ利活用など手数料収入に依存しないビジネスモデルがまだまだ確立されていない印象,
t_4601500,楽天ペイ,2021-10-28T08:54:31.000Z,楽天ペイがエラー表示出て使えなくなってたもんでスーパーの列で焦った,楽天ペイがエラー表示出て使えなくなってた
t_4601508,楽天ペイ,2021-12-08T05:00:02.000Z,みたいな氣持ちになってゲーミングパソコン買おうとしたら、楽天ペイが変になって、楽天カードもつかえなくなった,楽天カードもつかえなくなった
t_4601517,楽天ペイ,2021-11-21T16:32:28.000Z,楽天ペイも使えぬ,楽天ペイも使えぬ
t_4601541,楽天ペイ,2021-12-11T03:09:40.000Z,ひどい時はアンテナが全く立ってない,アンテナが全く立ってない
t_4601546,楽天ペイ,2021-11-22T02:03:44.000Z,かながわpayで楽天ペイ→楽天カード紐付けしてればポイントのバラけが最小限になるのかな,かながわpayで楽天ペイ→楽天カード紐付けしてればポイントのバラけが最小限になるのかな
t_4601577,楽天ペイ,2021-11-09T13:34:28.000Z,難点はクイックタップがうまく決まらず起動できないことだ,クイックタップがうまく決まらず起動できない
t_4601588,楽天ペイ,2021-12-03T00:19:19.000Z,そのうちに電子マネーやqrコード決済は決済失敗でも返金不可が原則となるように法改悪される,電子マネーやqrコード決済は決済失敗でも返金不可が原則
t_4601626,楽天ペイ,2021-10-26T07:02:06.000Z,楽天早くつかえるようにならないかな,楽天早くつかえるようにならないかな
t_4601639,楽天ペイ,2021-11-26T17:34:57.000Z,セブンでpaypayも楽天ペイも使えへん,セブンでpaypayも楽天ペイも使えへん
t_4601710,楽天ペイ,2021-12-05T01:31:21.000Z,楽天ペイに紐付いてるクレカとboothに紐付いてるクレカと楽天ペイ内でboothに使う用に紐付いてるクレカが全部設定箇所バラバラで最後のやつに全然たどり着けなかった,楽天ペイに紐付いてるクレカとboothに紐付いてるクレカと楽天ペイ内でboothに使う用に紐付いてるクレカが全部設定箇所バラバラで最後のやつに全然たどり着けなかった
t_4601755,楽天ペイ,2021-12-03T03:45:14.000Z,116件のコメント“楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建”287users,決済エラーでもお金はしっかり引き落とされる不具合
t_4601763,楽天ペイ,2021-12-06T15:14:14.000Z,楽天ペイにおいて、楽天銀行との連携の不具合により、決済・チャージできなかったにもかかわらず引き落とされる事象が発生した,楽天銀行との連携の不具合により、決済・チャージできなかったにもかかわらず引き落とされる事象が発生した
t_4601796,楽天ペイ,2021-12-15T11:39:00.000Z,しかし、スマホ払いにして本当にatmに行かなくなった,atmに行かなくなった
t_4601822,楽天ペイ,2021-12-05T00:24:41.000Z,なので4回に分けて購入したら不正利用疑い制限がかかった,不正利用疑い制限がかかった
t_4601856,楽天ペイ,2021-12-04T00:41:21.000Z,iphone限界すぎて、lineも届かないし楽天ペイも起動しない笑笑,iphone限界すぎて、lineも届かないし楽天ペイも起動しない
t_4601865,楽天ペイ,2021-10-29T15:29:45.000Z,途中何故か楽天ペイで支払いエラー起きて勝手にキャンセルされたり一気にお買い物しすぎて支払いしてないのどれかわからなくなったり楽しすぎて大暴走です,勝手にキャンセルされたり一気にお買い物しすぎて支払いしてないのどれかわからなくなったり
t_4601922,楽天ペイ,2021-11-24T11:11:25.000Z,ペイペイや楽天ペイの登録がjaバンクでは出来ないと言う絶望感,ペイペイや楽天ペイの登録がjaバンクでは出来ない
t_4601941,楽天ペイ,2021-12-02T22:57:33.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4601947,楽天ペイ,2021-11-01T23:25:19.000Z,こういう一面だけ見ると一見楽天ペイが今後は良さそうにみえるけど、その裏で楽天の強みだったspuポイントアップサービスは改悪が続いてたりするからそりゃ何でもかんでも無料で還元もしちゃうは難しいよねって話ですね・・,楽天の強みだったspuポイントアップサービスは改悪が続いてたりする
t_4601968,楽天ペイ,2021-10-30T08:10:25.000Z,私はなぜか大きな建物内だと楽天モバイルの電波つながらなくて、街で楽天ペイ使えないので、しばらく開いてもないですが,私はなぜか大きな建物内だと楽天モバイルの電波つながらなくて、街で楽天ペイ使えない
t_4601980,楽天ペイ,2021-12-03T02:28:08.000Z,注意喚起楽天ペイ、決済するとエラーが出るのにお金だけ引き落とされる最悪の不具合報告が続出,決済するとエラーが出るのにお金だけ引き落とされる
t_4601996,楽天ペイ,2021-12-04T05:05:17.000Z,lineペイは二重払い、ドコモのd払いは決済できず,lineペイは二重払い、ドコモのd払いは決済できず
t_4602022,楽天ペイ,2021-12-03T00:48:04.000Z,/“楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況か,決済エラーでもお金はしっかり引き落とされる不具合
t_4602024,楽天ペイ,2021-12-09T07:58:22.000Z,waonポイントと電子マネーwaonポイントの違いも難しすぎて、毎度調べるけどすぐ忘れてしまう,
t_4602029,楽天ペイ,2021-10-27T09:25:39.000Z,楽天ペイ毎回ポイント使わないにするのに起動する度なぜか使うに戻っててポイント減ってる悲しみ,ポイント使わないにするのに起動する度なぜか使うに戻っててポイント減ってる
t_4602105,楽天ペイ,2021-11-09T00:22:22.000Z,今もコンビニで電波3本で回線繋がらなくて楽天ペイ使えなかった,電波3本で回線繋がらなくて楽天ペイ使えなかった
t_4602152,楽天ペイ,2021-12-03T09:59:57.000Z,楽天グループ傘下のスマートフォン決済大手楽天ペイで3日までに、決済が不成立でも銀行口座から引き落とされる不具合が発生した,決済が不成立でも銀行口座から引き落とされる不具合が発生した
t_4602183,楽天ペイ,2021-12-09T07:56:13.000Z,店舗で楽天ペイが使えない理由が謎ですが、,店舗で楽天ペイが使えない
t_4602194,楽天ペイ,2021-12-04T10:55:00.000Z,違うのよ、すでにログインすらできないエラーおきてるんよー,
t_4602286,楽天ペイ,2021-12-03T03:17:24.000Z,/他106件のコメント“楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建”,決済エラーでもお金はしっかり引き落とされる不具合
t_4602290,楽天ペイ,2021-10-23T17:52:25.000Z,ぼくのスマホ、定期的にtwitterと楽天ペイ《だけ》使えなくなるんだけど、毎日欠かさずに使ってるアプリだけ狙って使えなくするのまじでクソすぎる,ぼくのスマホ、定期的にtwitterと楽天ペイ《だけ》使えなくなるんだけど、毎日欠かさずに使ってるアプリだけ狙って使えなくする
t_4602313,楽天ペイ,2021-12-03T05:55:16.000Z,楽天市場じたい販売元が不透明な価格釣り上げからのsale価格として偽ってる事例が多発してるのに監視指導が足りてない,楽天市場じたい販売元が不透明な価格釣り上げからのsale価格として偽ってる事例が多発してるのに監視指導が足りてない
t_4602345,楽天ペイ,2021-12-04T14:27:29.000Z,スマホのfelicaのやつぶっ壊れてさいあくすぎるもう楽天ペイしか使えん,スマホのfelicaのやつぶっ壊れてさいあくすぎる
t_4602347,楽天ペイ,2021-11-26T04:37:58.000Z,アプリ決済とかならすんなり連携できるけどクレカとか入力情報多すぎてめちゃくちゃダルい、別にセキュリティ番号、id作るだのめんどうやし,クレカとか入力情報多すぎてめちゃくちゃダルい
t_4602409,楽天ペイ,2021-11-07T02:25:57.000Z,エラーの確認が取れたら、2、3日後最長で10日そのエラーの処理が完了し、楽天ペイに飛び、支払処理がキャンセルされ、ポイントキャッシュが戻る仕組みだそう,エラーの確認が取れたら、2、3日後最長で10日そのエラーの処理が完了し、楽天ペイに飛び、支払処理がキャンセルされ、ポイントキャッシュが戻る
t_4602432,楽天ペイ,2021-12-07T01:43:48.000Z,楽天ペイも強制移行されて、手数料あがった件もすべての店舗が移行すると強制されたけど、これも問題だとおもうのだけどね,楽天ペイも強制移行されて、手数料あがった件もすべての店舗が移行すると強制された
t_4602450,楽天ペイ,2021-12-07T10:31:55.000Z,楽天ペイを暫く使ったけど、マネーフォワードに自動連携しないから面倒くさい,マネーフォワードに自動連携しない
t_4602470,楽天ペイ,2021-11-07T02:47:33.000Z,外に出たら使えるように、、あそこの電波が悪かっただけ,あそこの電波が悪かった
t_4602531,楽天ペイ,2021-12-03T10:21:29.000Z,楽天カードで支払いトラブルが起きて、相談したくても、電話は人間とは絶対的に繋がらない,電話は人間とは絶対的に繋がらない
t_4602611,楽天ペイ,2021-12-11T03:40:10.000Z,なぜなら楽天モバイルが電波弱すぎてバーコード表示がタイムアウトしたから,バーコード表示がタイムアウトした
t_4602617,楽天ペイ,2021-11-30T10:45:56.000Z,期間限定ポイント消化のために買ったら現金を持っていかれる仕様を早く直してほしい,買ったら現金を持っていかれる仕様を早く直してほしい
t_4602620,楽天ペイ,2021-12-02T23:48:53.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建前から楽天関連は信用できない挙動するなと不審に思っていたけどこれは,決済エラーでもお金はしっかり引き落とされる不具合
t_4602622,楽天ペイ,2021-12-03T03:33:46.000Z,111件のコメント“楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発:市況かぶ全力2階建”274users,決済エラーでもお金はしっかり引き落とされる不具合
t_4602633,楽天ペイ,2021-11-03T11:48:13.000Z,問題は、中小事業者で楽天ペイ使えるとこが少ないのが難儀やな,中小事業者で楽天ペイ使えるとこが少ない
t_4602637,楽天ペイ,2021-11-09T00:58:29.000Z,みたいにバラバラになってるから纏めて使いづらいのほんま,使いづらい
t_4602671,楽天ペイ,2021-11-09T04:14:28.000Z,買い回り楽天ペイでポイント何倍とかの時期になると配送予定日を過ぎても出荷できないシステム上楽天ペイの画面上は支払い済みでも店舗側に入金が反映されてなくて配送伝票が出ないことがよくあるので、amazonが最近詐欺だ中抜きだでトラブってるからって楽天で手配すると第二のトラップ案件なのだ,買い回り楽天ペイでポイント何倍とかの時期になると配送予定日を過ぎても出荷できない
t_4602673,楽天ペイ,2021-11-26T15:49:56.000Z,さっきセブン寄ったときなぜか楽天ペイ使えなかった,楽天ペイ使えなかった
t_4602703,楽天ペイ,2021-11-12T22:46:19.000Z,普段は楽天ペイを使ってるけどpaypay、還元あるって宣伝してるから使ってたのに全く還元ないんだけど腹立つ〜,普段は楽天ペイを使ってるけどpaypay、還元あるって宣伝してるから使ってたのに全く還元ない
t_4602740,楽天ペイ,2021-12-03T07:07:07.000Z,対応はアレだけど>楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発-市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4602797,楽天ペイ,2021-11-10T14:15:58.000Z,見えにくいから気がついてないだけかなぁ,見えにくい
t_4602800,楽天ペイ,2021-12-06T08:54:04.000Z,楽天ペイで支払いしたら間違ってたみたいでめちゃくちゃ冷や汗出た,めちゃくちゃ冷や汗出た
t_4602802,楽天ペイ,2021-11-27T12:56:54.000Z,他のサイトでの楽天ペイ決済の場合、支払いを選ぶと認証コード入力画面になるんですが、boothの場合は認証コード入力画面にならずに即決済完了→決済エラーになるのでbooth側のシステムに問題があるんだと思います,認証コード入力画面にならずに即決済完了→決済エラーになる
t_4602876,楽天ペイ,2021-12-04T05:36:53.000Z,itmedia:楽天銀行、アプリ決済でエラー表示も引き落とす不具合楽天ペイ以外にも一部影響復旧済み:楽天銀行に一時不具合が生じ、楽天ペイなどの決済アプリの利用時に、エラー表示があっても出金する現象が発生していたことが分かった,エラー表示があっても出金する現象が発生していた
t_4602880,楽天ペイ,2021-11-23T07:33:12.000Z,楽天ペイで期間限定ポイント使いたいのにエラーになるのほんと困る,期間限定ポイント使いたいのにエラーになる
t_4602893,楽天ペイ,2021-11-08T15:44:07.000Z,古いバンドルカードを登録したまま楽天ペイオンライン決済を利用したら決済エラーになった,古いバンドルカードを登録したまま楽天ペイオンライン決済を利用したら決済エラーになった
t_4602989,楽天ペイ,2021-12-03T01:09:45.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発-市況かぶ全力2階建,決済エラーでもお金はしっかり引き落とされる不具合
t_4603009,楽天ペイ,2021-12-06T11:55:42.000Z,linepay二重決済やらかしてしまった,linepay二重決済やらかしてしまった
t_4603025,楽天ペイ,2021-12-09T14:57:21.000Z,楽天ペイ、ポイントを使うのチェックを外したはずなのに勝手に使われてて鬱,ポイントを使うのチェックを外したはずなのに勝手に使われてて
t_4603079,楽天ペイ,2021-11-11T09:29:03.000Z,楽天ポイントは溜まるのに楽天ペイが使えない理由がわからない,楽天ポイントは溜まるのに楽天ペイが使えない
t_4603082,楽天ペイ,2021-12-02T00:53:59.000Z,一月半前のaupayプリペイドカードの決済が何故か返金されてる,一月半前のaupayプリペイドカードの決済が何故か返金されてる
t_4603083,楽天ペイ,2021-12-03T03:29:26.000Z,3回エラーの後、確認したら3回分引き落とされてた:はちま起稿,3回エラーの後、確認したら3回分引き落とされてた
t_4603104,楽天ペイ,2021-12-03T07:25:02.000Z,楽天ペイ、決済エラーでもお金はしっかり引き落とされる不具合が密かに多発,決済エラーでもお金はしっかり引き落とされる不具合
t_4603141,楽天ペイ,2021-11-22T07:26:25.000Z,パートナー回線を使えるはずなのに、理解しがたいことにビルの中に入ると電波は切れる,ビルの中に入ると電波は切れる
