id,app_name,datetime,context,prediction
t_69801,ファミペイ,2023-11-21 17:26:17+00:00,夜勤休憩中にマック食べようと思ってマック買いに行ったら近隣2店舗とも店内メンテナンスとかで閉まっててしゃーないからファミマ行ったらファミペイがシステムメンテナンスで使えなくてしゃーないから楽天ペイ使ったんだけど楽天ポイントカード出すの忘れたことに会計後に気付いて流石に泣いちゃった,近隣2店舗とも店内メンテナンスとかで閉まっててしゃーないからファミマ行ったらファミペイがシステムメンテナンスで使えなくてしゃーない
t_70100,ファミペイ,2023-10-15 02:21:45+00:00,ファミペイ払いにしようとしたらパスワードがわからなくて再設定もめんどくさすぎて結局d払いにした-100円,
t_70123,ファミペイ,2023-11-21 13:21:08+00:00,いつものように名古屋駅のホームのファミマでバタークロワッサンメロンパン買おうとしたら、ファミペイがメンテナンス中で職場に財布忘れてきたから、買うことができなくて,買うことができなくて
t_70146,ファミペイ,2023-11-21 09:27:31+00:00,ファミペイとか言うのがクレカも銀行も連携できないのが悪い,ファミペイとか言うのがクレカも銀行も連携できない
t_70543,ファミペイ,2023-11-18 18:04:52+00:00,ファミペイ130円くらいあったんだけどボーナスポイントてきなやつで有効期限切れて100p消えてたあと30円あるけど、使い方わからん,有効期限切れて100p消えてたあと30円ある
t_70717,ファミペイ,2023-11-21 11:39:18+00:00,使えなくなるよ,使えなくなる
t_70843,ファミペイ,2023-11-21 23:30:01+00:00,ファミペイ先行が認証のところで読み込みまくって進まない,ファミペイ先行が認証のところで読み込みまくって進まない
t_70849,ファミペイ,2023-12-16 11:17:33+00:00,dmmプレミアムってクレカか、購入したポイントじゃないと初回以外は契約できないのか,dmmプレミアムってクレカか、購入したポイントじゃないと初回以外は契約できないのか
t_70910,ファミペイ,2023-11-18 10:02:01+00:00,suicaルートはファミペイでバニラvisaコースでもよかったけどいちいち1万ずつカード削除登録はかなり面倒くさい,いちいち1万ずつカード削除登録はかなり面倒くさい
t_70937,ファミペイ,2023-12-19 00:09:45+00:00,昨日元オーナーがandroidの機種変をしたらしく、データ移行を有料でお願いしたのにファミペイの設定をやってくれなかったと,データ移行を有料でお願いしたのにファミペイの設定をやってくれなかった
t_70944,ファミペイ,2023-12-19 18:04:35+00:00,ネトフリはwifi環境が不安定なのか終始クルクルし出してウザくなってきたwww,wifi環境が不安定
t_70989,ファミペイ,2023-11-21 18:50:46+00:00,別の決済方法使えばいい話だけど、“ファミペイ残高”が使えないし当然ポイントも付かない,“ファミペイ残高”が使えないし当然ポイントも付かない
t_71013,ファミペイ,2023-12-18 15:14:14+00:00,とらのあなでコミケのリストバンドを買おうと思ったらクレカが使えなくて困った,クレカが使えなくて
t_71145,ファミペイ,2023-11-22 02:22:46+00:00,昨日夜買いに行ったらメンテでファミペイ開かなくて泣いた,メンテでファミペイ開かなくて
t_71198,ファミペイ,2023-11-17 23:34:38+00:00,ファミペイ、操作した覚えがないのだけどログアウトの画面がでて、もう一度ログインしたらポイントカードの連携が全部解除されてました,ログアウトの画面がでて、もう一度ログインしたらポイントカードの連携が全部解除されてました
t_71206,ファミペイ,2023-11-22 02:58:07+00:00,ファミペイ先行の申し込み入口わかりにくすぎ,ファミペイ先行の申し込み入口わかりにくすぎ
t_71370,ファミペイ,2023-11-21 14:58:27+00:00,帰り途中のファミマで買い物しようと思ったらファミペイ使えなかった,ファミペイ使えなかった
t_71818,ファミペイ,2023-11-20 03:10:29+00:00,ファミペイっての導入したら横浜銀行とは連携できないし、カードもなんか対応してないっぽいし使えん,ファミペイっての導入したら横浜銀行とは連携できないし、カードもなんか対応してない
t_71826,ファミペイ,2023-12-17 11:48:14+00:00,楽天ポイント使って、残りをファミペイで払おうとしたら、ファミペイはポイント使えませんって言われちゃった,楽天ポイント使って、残りをファミペイで払おうとしたら、ファミペイはポイント使えませんって言われちゃった
t_71918,ファミペイ,2023-12-20 23:59:10+00:00,のリンクからappstoreに飛ばされてまたアプリに戻る無限ループになってエントリーできないんだが,無限ループになってエントリーできない
t_72096,ファミペイ,2023-12-17 02:16:22+00:00,ファミペイ、最初にお酒買って定期的に無料クーポンを支給してもらうことに成功したんだが、ただの一回期限切れにしちゃっただけでその後はパッタリ途切れて、その後もう一回買っても全然来なくなった,買っても全然来なくなった
t_72104,ファミペイ,2023-10-23 05:49:21+00:00,行動範囲にファミマがない,
t_72206,ファミペイ,2023-12-20 13:31:12+00:00,そもそもセブンイレブンでしか使えないのが不便,セブンイレブンでしか使えないのが不便
t_72549,ファミペイ,2023-11-21 03:38:10+00:00,paypayだけじゃなくメルペイとかファミペイとか色々なペイがありすぎて何をメインに使うのが利口なのかわからなくなってきた,paypayだけじゃなくメルペイとかファミペイとか色々なペイがありすぎて何をメインに使うのが利口なのかわからなくなってきた
t_72704,ファミペイ,2023-11-22 07:10:19+00:00,ファミペイこの間使うのにオンにしたままレジでスキャンしてもらったら当然残高不足でレジの人困惑してたw,ファミペイこの間使うのにオンにしたままレジでスキャンしてもらったら当然残高不足
t_72870,ファミペイ,2023-12-21 09:30:00+00:00,この前ジャンショでクレカ使えなくて、今ファミペイだかでtポイント払いしようと思ったら使えなくて、さてこれカード勝手に止まってんのか,tポイント払いしようと思ったら使えなくて
t_73000,ファミペイ,2023-10-24 06:29:32+00:00,ファミマでコラボ商品買ったのにワイのファミペイ全然起動しなくてマジ何なん,ファミマでコラボ商品買ったのにワイのファミペイ全然起動しなくて
t_73110,ファミペイ,2023-11-21 18:50:46+00:00,支払い関係なのでファミペイのリアルな画面はスクショできないけど,
t_73294,ファミペイ,2023-11-17 12:18:41+00:00,バラバラでめんどくさいね,バラバラでめんどくさい
t_73652,ファミペイ,2023-12-18 15:14:14+00:00,ファミペイでとらコインを購入してそれで支払うというやり方でどうにか買えたけど、めちゃくちゃ時間がかかった,めちゃくちゃ時間がかかった
t_73769,ファミペイ,2023-12-20 23:11:29+00:00,ファミペイのクーポンセットから支払いまでの流れ分かりずらすぎる,ファミペイのクーポンセットから支払いまでの流れ分かりずらすぎる
t_73900,ファミペイ,2023-11-19 03:49:24+00:00,ファミペイのクレカ設定、まさかのjcbのみとかサービス悪すぎんか,ファミペイのクレカ設定、まさかのjcbのみとかサービス悪すぎんか
t_74212,ファミペイ,2023-12-18 03:22:42+00:00,ファミペイのオートチャージ機能がひっそりと無くなっていて,ファミペイのオートチャージ機能がひっそりと無くなっていて
t_74313,ファミペイ,2023-12-16 10:20:17+00:00,自分も今見たら、ファミペイとか不審なアクセスがあり、使用停止してますとか出たのですが,ファミペイとか不審なアクセスがあり、使用停止してますとか出た
t_74355,ファミペイ,2023-11-21 05:56:39+00:00,わかりにく,
t_74389,ファミペイ,2023-10-15 06:57:53+00:00,マネックスやファミtからapplepayで直接waonにチャージしないのはなぜでしょうか,マネックスやファミtからapplepayで直接waonにチャージしないのはなぜでしょうか
t_74427,ファミペイ,2023-11-21 14:07:34+00:00,ファミペイ、メンテナンス中で使えない,ファミペイ、メンテナンス中で使えない
t_74730,ファミペイ,2023-12-18 04:00:44+00:00,ファミペイの暗証番号のところでつまづいてしまったゎ,ファミペイの暗証番号のところでつまづいてしまった
t_74754,ファミペイ,2023-11-19 15:01:54+00:00,永遠と店内練り歩いてたカップルがレジでも途中からおでん追加してきたり、メンテでも無いのに起動しないファミペイを諦めきれず数分待たされたしマジで深夜のコンビニに来るカップルはクソ,起動しない
t_75087,ファミペイ,2023-11-21 13:07:17+00:00,あと、レジもファミペイボタン使えないようにしたほうがアプリ開く手間が減る,レジもファミペイボタン使えないようにしたほうがアプリ開く手間が減る
t_75295,ファミペイ,2023-11-17 12:56:35+00:00,今日いちにちでファミペイ先行当落と12月のオンリーのスペとほやくんのアニバストアの当落が出てでめちゃくちゃ慌ただしい,今日いちにちでファミペイ先行当落と12月のオンリーのスペとほやくんのアニバストアの当落が出てでめちゃくちゃ慌ただしい
